                                   | Core 0    
  Instructions                     |  499999881
  Cycles                           |  839920839
  IPC                              |       0.60
  Time (ns)                        |  279973613
Branch predictor stats             |           
  num correct                      |    6483488
  num incorrect                    |      51928
  misprediction rate               |      0.79%
  mpki                             |       0.10
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   44416735
    num misses                     |         25
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  251401516
    num misses                     |    4598560
    miss rate                      |      1.83%
    mpki                           |       9.20
  L2 TLB                           |           
    num accesses                   |    4598585
    num misses                     |    2797041
    miss rate                      |     60.82%
    mpki                           |       5.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   44416735
    num cache misses               |     202227
    miss rate                      |      0.46%
    mpki                           |       0.40
  Cache L1-D                       |           
    num cache accesses             |  251401516
    num cache misses               |   14669662
    miss rate                      |      5.84%
    mpki                           |      29.34
  Cache L2                         |           
    num cache accesses             |   16138697
    num cache misses               |   13127349
    miss rate                      |     81.34%
    mpki                           |      26.25
  Cache L3                         |           
    num cache accesses             |   14394157
    num cache misses               |    4990381
    miss rate                      |     34.67%
    mpki                           |       9.98
DRAM summary                       |           
  num dram accesses                |    6297482
  average dram access latency (ns) |     108.11
  average dram queueing delay      |      23.07
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
