                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  283690368 |  361814178 |  540233853 |  551347755 |  383226632 |  280037825 |  668831271 |  249999909
  Cycles                             |  373504390 |  373504397 |  373504377 |  373504384 |  373504379 |  373504377 |  373504387 |  373503022
  IPC                                |       0.76 |       0.97 |       1.45 |       1.48 |       1.03 |       0.75 |       1.79 |       0.67
  Time (ns)                          |  124501463 |  124501466 |  124501459 |  124501461 |  124501460 |  124501459 |  124501462 |  124501007
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17231342 |   55240942 |   43457528 |   30987339 |   17035468 |   42455177 |   44819573 |   13325983
  num incorrect                      |   10368740 |   14290588 |    7305580 |    5218240 |   15916163 |    9227930 |    7578348 |     311809
  misprediction rate                 |     37.57% |     20.55% |     14.39% |     14.41% |     48.30% |     17.85% |     14.46% |      2.29%
  mpki                               |      36.55 |      39.50 |      13.52 |       9.46 |      41.53 |      32.95 |      11.33 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33830209 |   47137564 |   79165006 |   61524230 |   28858811 |   38812775 |   80999154 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  130555276 |  121620282 |  259016831 |  260310557 |  109396389 |  108902466 |  281299075 |   86640595
    num misses                       |     894193 |     538741 |    1448321 |     169782 |       4854 |     585525 |    1926971 |     132095
    miss rate                        |      0.68% |      0.44% |      0.56% |      0.07% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.31 |       0.01 |       2.09 |       2.88 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     894203 |     538760 |    1448386 |     169838 |       4906 |     585665 |    1926989 |     132142
    num misses                       |     710006 |     112537 |       9273 |      26753 |       4288 |      53370 |      14410 |      40805
    miss rate                        |     79.40% |     20.89% |      0.64% |     15.75% |     87.40% |      9.11% |      0.75% |     30.88%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33830209 |   47137564 |   79165006 |   61524230 |   28858811 |   38812775 |   80999154 |   24892730
    num cache misses                 |      19603 |     233438 |    2612259 |     180569 |       7232 |    2279161 |     683240 |      24090
    miss rate                        |      0.06% |      0.50% |      3.30% |      0.29% |      0.03% |      5.87% |      0.84% |      0.10%
    mpki                             |       0.07 |       0.65 |       4.84 |       0.33 |       0.02 |       8.14 |       1.02 |       0.10
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  130555276 |  121620282 |  259016831 |  260310557 |  109396389 |  108902466 |  281299075 |   86640595
    num cache misses                 |    2033114 |     496055 |    8793135 |    1606483 |     291472 |    2389249 |    1364898 |    3042342
    miss rate                        |      1.56% |      0.41% |      3.39% |      0.62% |      0.27% |      2.19% |      0.49% |      3.51%
    mpki                             |       7.17 |       1.37 |      16.28 |       2.91 |       0.76 |       8.53 |       2.04 |      12.17
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2208026 |     827082 |   11407507 |    1788647 |     309539 |    4762995 |    2056220 |    3424435
    num cache misses                 |    1914046 |     327419 |    1760123 |    1259373 |     278159 |    2312974 |     203073 |    2457818
    miss rate                        |     86.69% |     39.59% |     15.43% |     70.41% |     89.86% |     48.56% |      9.88% |     71.77%
    mpki                             |       6.75 |       0.90 |       3.26 |       2.28 |       0.73 |       8.26 |       0.30 |       9.83
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2090250 |     426692 |    1762737 |    1261108 |     289240 |    2407692 |     211292 |    2821008
    num cache misses                 |     476633 |     137784 |      49360 |     455340 |     275797 |     529703 |      45262 |    1989111
    miss rate                        |     22.80% |     32.29% |      2.80% |     36.11% |     95.35% |     22.00% |     21.42% |     70.51%
    mpki                             |       1.68 |       0.38 |       0.09 |       0.83 |       0.72 |       1.89 |       0.07 |       7.96
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5840330 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.57 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.56 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     46.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
