                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   787073135 |   249999981 |   407389593 |  2585159161 |  1620960681 |   894007973 |  5832455765 |  3374044526
  Cycles                             |  2849806752 |  2849804098 |  2849806423 |  2849806265 |  2849806683 |  2849806619 |  2849806222 |  2849806500
  IPC                                |        0.28 |        0.09 |        0.14 |        0.91 |        0.57 |        0.31 |        2.05 |        1.18
  Time (ns)                          |   949935584 |   949934699 |   949935474 |   949935422 |   949935561 |   949935540 |   949935407 |   949935500
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7144959 |    58565837 |    67281825 |   395150281 |     2111963 |    54949983 |   268591109 |   271365712
  num incorrect                      |       47860 |     6500447 |     4251269 |   101363416 |       35792 |     1989473 |     2235047 |    45566453
  misprediction rate                 |       0.67% |       9.99% |       5.94% |      20.42% |       1.67% |       3.49% |       0.83% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.44 |       39.21 |        0.02 |        2.23 |        0.38 |       13.50
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    69562610 |    21135842 |    68182216 |   336368144 |   185673636 |    85075786 |   446215716 |   494278994
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   214381965 |    86633855 |   124585073 |   870068440 |  1212561650 |   298009269 |  3356166417 |  1617684565
    num misses                       |      383193 |     1331630 |      148078 |     3851129 |    43810816 |     2387148 |      452855 |     9028476
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.80% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       27.03 |        2.67 |        0.08 |        2.68
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      383196 |     1349071 |      148082 |     3851148 |    43810822 |     2387170 |      452898 |     9028541
    num misses                       |      382907 |     1140470 |      148082 |      806095 |    31315622 |      223206 |      130023 |       57340
    miss rate                        |      99.92% |      84.54% |     100.00% |      20.93% |      71.48% |       9.35% |      28.71% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.32 |        0.25 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    69562610 |    21135842 |    68182216 |   336368144 |   185673636 |    85075786 |   446215716 |   494278994
    num cache misses                 |      566472 |      420382 |       13788 |     1712125 |     1081308 |      648195 |      402899 |    16598248
    miss rate                        |       0.81% |       1.99% |       0.02% |       0.51% |       0.58% |       0.76% |       0.09% |       3.36%
    mpki                             |        0.72 |        1.68 |        0.03 |        0.66 |        0.67 |        0.73 |        0.07 |        4.92
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   214381965 |    86633855 |   124585073 |   870068440 |  1212561650 |   298009269 |  3356166417 |  1617684565
    num cache misses                 |    40484946 |     7477118 |     9480798 |     3540872 |    13419995 |    17174156 |    31546723 |    54727496
    miss rate                        |      18.88% |       8.63% |       7.61% |       0.41% |       1.11% |       5.76% |       0.94% |       3.38%
    mpki                             |       51.44 |       29.91 |       23.27 |        1.37 |        8.28 |       19.21 |        5.41 |       16.22
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    41054447 |     7922557 |    12763775 |     5859950 |    14557263 |    19363752 |    31953609 |    71385252
    num cache misses                 |    26926872 |     7588776 |     9494586 |     2369580 |    10596674 |     9414249 |    22086698 |    12090090
    miss rate                        |      65.59% |      95.79% |      74.39% |      40.44% |      72.79% |      48.62% |      69.12% |      16.94%
    mpki                             |       34.21 |       30.36 |       23.31 |        0.92 |        6.54 |       10.53 |        3.79 |        3.58
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26929901 |     7614446 |    12763775 |     2986231 |    10652889 |    11018517 |    22090749 |    12158223
    num cache misses                 |    24757007 |     6984919 |     9480148 |      887536 |     9639228 |     6249330 |     1009417 |     1042915
    miss rate                        |      91.93% |      91.73% |      74.27% |      29.72% |      90.48% |      56.72% |       4.57% |       8.58%
    mpki                             |       31.45 |       27.94 |       23.27 |        0.34 |        5.95 |        6.99 |        0.17 |        0.31
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    88742384 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      233.39 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      123.38 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
