                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4059517576 |   880816978 |  3640963596 |   249999989 |  3725504458 |  3007203774 |   499270519 |   931979643
  Cycles                             |  4488665401 |  4488665805 |  4488665407 |  4488662023 |  4488665383 |  4488665287 |  4488665556 |  4488665587
  IPC                                |        0.90 |        0.20 |        0.81 |        0.06 |        0.83 |        0.67 |        0.11 |        0.21
  Time (ns)                          |  1496221800 |  1496221935 |  1496221802 |  1496220674 |  1496221794 |  1496221762 |  1496221852 |  1496221862
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   220353507 |   121076142 |    68137711 |    43244780 |   479836831 |    69349264 |   116957458 |   157305479
  num incorrect                      |   153532356 |    16640932 |    10313047 |    11689069 |   111951876 |     1237050 |    12980798 |    14528038
  misprediction rate                 |      41.06% |      12.08% |      13.15% |      21.28% |      18.92% |       1.75% |       9.99% |       8.45%
  mpki                               |       37.82 |       18.89 |        2.83 |       46.76 |       30.05 |        0.41 |       26.00 |       15.59
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   331748821 |   154312855 |   346743375 |    23761816 |   522473399 |   268732301 |    42211732 |   108182133
    num misses                       |          52 |         105 |         114 |           3 |         260 |           4 |       34787 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1198585845 |   410434562 |  1848805350 |    88558906 |  1455432824 |  1181110945 |   173020122 |   324703726
    num misses                       |       72284 |    15980397 |     4154149 |    21160243 |     2607479 |      631105 |     2661637 |     5593095
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.54% |       1.72%
    mpki                             |        0.02 |       18.14 |        1.14 |       84.64 |        0.70 |        0.21 |        5.33 |        6.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       72336 |    15980502 |     4154263 |    21160246 |     2607739 |      631109 |     2696424 |     5593137
    num misses                       |       64605 |     4784091 |       56579 |    10898453 |      415023 |      328014 |     2279146 |     1512461
    miss rate                        |      89.31% |      29.94% |       1.36% |      51.50% |      15.92% |      51.97% |      84.52% |      27.04%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.56 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   331748821 |   154312855 |   346743375 |    23761816 |   522473399 |   268732301 |    42211732 |   108182133
    num cache misses                 |      111152 |     2329712 |      183720 |      105908 |    15362277 |      174040 |      723347 |       78635
    miss rate                        |       0.03% |       1.51% |       0.05% |       0.45% |       2.94% |       0.06% |       1.71% |       0.07%
    mpki                             |        0.03 |        2.64 |        0.05 |        0.42 |        4.12 |        0.06 |        1.45 |        0.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1198585845 |   410434562 |  1848805350 |    88558906 |  1455432824 |  1181110945 |   173020122 |   324703726
    num cache misses                 |     4533450 |    22934941 |    28502246 |    28757418 |    18027534 |    30581339 |    14821335 |    37961912
    miss rate                        |       0.38% |       5.59% |       1.54% |      32.47% |       1.24% |       2.59% |       8.57% |      11.69%
    mpki                             |        1.12 |       26.04 |        7.83 |      115.03 |        4.84 |       10.17 |       29.69 |       40.73
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4835176 |    29807439 |    29737266 |    32566504 |    34587043 |    30790612 |    15583244 |    41783638
    num cache misses                 |     4443489 |    20434330 |     7632959 |    22324427 |     9736842 |    20935288 |    14768407 |    30973964
    miss rate                        |      91.90% |      68.55% |      25.67% |      68.55% |      28.15% |      67.99% |      94.77% |      74.13%
    mpki                             |        1.09 |       23.20 |        2.10 |       89.30 |        2.61 |        6.96 |       29.58 |       33.23
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4638650 |    24989158 |     8687407 |    26074827 |    10957859 |    20983946 |    14808681 |    34720129
    num cache misses                 |     4431957 |    15374888 |     4402923 |    17258070 |     3864977 |    20723514 |    14399076 |    21820067
    miss rate                        |      95.54% |      61.53% |      50.68% |      66.19% |      35.27% |      98.76% |      97.23% |      62.85%
    mpki                             |        1.09 |       17.46 |        1.21 |       69.03 |        1.04 |        6.89 |       28.84 |       23.41
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   133538335 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      178.70 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       68.69 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
