                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   610978265 |  2135896362 |   599423533 |   889695528 |  1799135971 |  2112689337 |   358790793 |  1172633480 |  1943619943 |  3639893245 |   560226551 |  3148025395 |   249999886 |  2081864723 |  1877072469 |  1596423757
  Cycles                             |  2760683578 |  2760683406 |  2760684443 |  2760683400 |  2760683510 |  2760684475 |  2760683466 |  2760684843 |  2760683807 |  2760683405 |  2760683631 |  2760683400 |  2760679690 |  2760683494 |  2760683406 |  2760683413
  IPC                                |        0.22 |        0.77 |        0.22 |        0.32 |        0.65 |        0.77 |        0.13 |        0.42 |        0.70 |        1.32 |        0.20 |        1.14 |        0.09 |        0.75 |        0.68 |        0.58
  Time (ns)                          |   920227859 |   920227802 |   920228148 |   920227800 |   920227837 |   920228158 |   920227822 |   920228281 |   920227936 |   920227802 |   920227877 |   920227800 |   920226563 |   920227831 |   920227802 |   920227804
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    32600004 |   274933035 |    36871754 |    19962547 |   271022369 |    97281079 |     6932176 |     1522330 |   100811841 |   323020358 |    17978935 |   253213982 |    34399075 |   118537068 |    35830282 |   172678235
  num incorrect                      |      762953 |    64286526 |     1194258 |      354176 |    30579243 |      807441 |     9596895 |       25800 |    75308072 |    53988265 |     8517429 |    42513523 |     4720676 |    20111144 |     5382011 |    26277303
  misprediction rate                 |       2.29% |      18.95% |       3.14% |       1.74% |      10.14% |       0.82% |      58.06% |       1.67% |      42.76% |      14.32% |      32.15% |      14.38% |      12.07% |      14.51% |      13.06% |      13.21%
  mpki                               |        1.25 |       30.10 |        1.99 |        0.40 |       17.00 |        0.38 |       26.75 |        0.02 |       38.75 |       14.83 |       15.20 |       13.50 |       18.88 |        9.66 |        2.87 |       16.46
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61523929 |   299502185 |    57090723 |    80086598 |   288245111 |   161622192 |    39897136 |   134335716 |   155595492 |   413356505 |    43669935 |   461201496 |    43801034 |   234205098 |   178978806 |   187657914
    num misses                       |          47 |         190 |          22 |           4 |       11193 |          43 |          14 |           6 |          52 |        1292 |           3 |          65 |          84 |          56 |          86 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   213445291 |   834941568 |   198490806 |   351734281 |   726663990 |  1215718716 |   133480571 |   877135228 |   568990831 |  1522190699 |   247841623 |  1509338416 |   116504258 |   978651211 |   951647385 |   717168878
