                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1577797155 |  1073642449 |  1051372983 |   373829684 |  1571986726 |   249999973 |  1607176715 |   767322183
  Cycles                             |  1152287100 |  1152287100 |  1152287329 |  1152287140 |  1152287100 |  1152283885 |  1152287100 |  1152287147
  IPC                                |        1.37 |        0.93 |        0.91 |        0.32 |        1.36 |        0.22 |        1.39 |        0.67
  Time (ns)                          |   384095700 |   384095700 |   384095777 |   384095714 |   384095700 |   384094629 |   384095700 |   384095716
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    89761231 |   164055273 |    21658758 |     7099467 |   139837609 |    40600608 |   129273710 |    46641958
  num incorrect                      |    15242341 |    42148151 |     3246690 |     9864562 |    23406022 |     2521753 |    21702683 |    28067254
  misprediction rate                 |      14.52% |      20.44% |      13.04% |      58.15% |      14.34% |       5.85% |      14.37% |      37.57%
  mpki                               |        9.66 |       39.26 |        3.09 |       26.39 |       14.89 |       10.09 |       13.50 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   177484689 |   139736234 |   100879672 |    41202000 |   178582202 |    41868591 |   235445251 |    91578356
    num misses                       |          56 |          19 |          74 |          14 |         612 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   741860602 |   361221923 |   532878432 |   137879797 |   657294495 |    75636447 |   770547563 |   352807350
    num misses                       |      478675 |     1598880 |     1217493 |      988968 |      343004 |       88470 |     4302219 |     2426962
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.16 |        2.65 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      478731 |     1598899 |     1217567 |      988982 |      343616 |       88474 |     4302284 |     2426972
    num misses                       |       75341 |      334420 |       17034 |      988971 |       11001 |       88474 |       27385 |     1928985
    miss rate                        |      15.74% |      20.92% |       1.40% |     100.00% |       3.20% |     100.00% |       0.64% |      79.48%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.65 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   177484689 |   139736234 |   100879672 |    41202000 |   178582202 |    41868591 |   235445251 |    91578356
    num cache misses                 |      248351 |      470421 |       13276 |        8478 |     2150337 |        1027 |     6922944 |       10969
    miss rate                        |       0.14% |       0.34% |       0.01% |       0.02% |       1.20% |       0.00% |       2.94% |       0.01%
    mpki                             |        0.16 |        0.44 |        0.01 |        0.02 |        1.37 |        0.00 |        4.31 |        0.01
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   741860602 |   361221923 |   532878432 |   137879797 |   657294495 |    75636447 |   770547563 |   352807350
    num cache misses                 |     4425723 |     1357691 |     8508479 |    10630144 |     5855621 |     5660497 |    25420113 |     5439660
    miss rate                        |       0.60% |       0.38% |       1.60% |       7.71% |       0.89% |       7.48% |       3.30% |       1.54%
    mpki                             |        2.81 |        1.26 |        8.09 |       28.44 |        3.72 |       22.64 |       15.82 |        7.09
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4681754 |     2128154 |     8728890 |    12048306 |     8034067 |     7681209 |    32352889 |     5903543
    num cache misses                 |     1908560 |      499892 |     1129555 |    10638553 |      537999 |     5661524 |      246195 |     2350378
    miss rate                        |      40.77% |      23.49% |      12.94% |      88.30% |       6.70% |      73.71% |       0.76% |      39.81%
    mpki                             |        1.21 |        0.47 |        1.07 |       28.46 |        0.34 |       22.65 |        0.15 |        3.06
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2078782 |      806056 |     1351577 |    12048237 |      572600 |     7681209 |      258087 |     3000347
    num cache misses                 |     1323841 |      493759 |      957294 |    10634118 |      521132 |     5660248 |      245936 |     1472402
    miss rate                        |      63.68% |      61.26% |      70.83% |      88.26% |      91.01% |      73.69% |      95.29% |      49.07%
    mpki                             |        0.84 |        0.46 |        0.91 |       28.45 |        0.33 |       22.64 |        0.15 |        1.92
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30619426 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      151.50 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       41.49 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
