                                   | Core 0    
  Instructions                     |   99999907
  Cycles                           |   79282946
  IPC                              |       1.26
  Time (ns)                        |   26427649
Branch predictor stats             |           
  num correct                      |    7943534
  num incorrect                    |     662598
  misprediction rate               |      7.70%
  mpki                             |       6.63
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    8484514
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   27642135
    num misses                     |     109040
    miss rate                      |      0.39%
    mpki                           |       1.09
  L2 TLB                           |           
    num accesses                   |     109082
    num misses                     |      40224
    miss rate                      |     36.88%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    8484514
    num cache misses               |      15696
    miss rate                      |      0.18%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   27642135
    num cache misses               |    1488411
    miss rate                      |      5.38%
    mpki                           |      14.88
  Cache L2                         |           
    num cache accesses             |    1513932
    num cache misses               |    1389847
    miss rate                      |     91.80%
    mpki                           |      13.90
  Cache L3                         |           
    num cache accesses             |    1399697
    num cache misses               |     394063
    miss rate                      |     28.15%
    mpki                           |       3.94
DRAM summary                       |           
  num dram accesses                |     414747
  average dram access latency (ns) |      58.48
  average dram queueing delay      |       3.47
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
