                                   | Core 0    
  Instructions                     |   99999895
  Cycles                           |  132431242
  IPC                              |       0.76
  Time (ns)                        |   44143748
Branch predictor stats             |           
  num correct                      |    7943534
  num incorrect                    |     662598
  misprediction rate               |      7.70%
  mpki                             |       6.63
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    8484514
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   27642136
    num misses                     |     109056
    miss rate                      |      0.39%
    mpki                           |       1.09
  L2 TLB                           |           
    num accesses                   |     109098
    num misses                     |      40221
    miss rate                      |     36.87%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    8484514
    num cache misses               |      15684
    miss rate                      |      0.18%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   27642136
    num cache misses               |    1488478
    miss rate                      |      5.38%
    mpki                           |      14.88
  Cache L2                         |           
    num cache accesses             |    1524932
    num cache misses               |    1390724
    miss rate                      |     91.20%
    mpki                           |      13.91
  Cache L3                         |           
    num cache accesses             |    1411543
    num cache misses               |    1254391
    miss rate                      |     88.87%
    mpki                           |      12.54
DRAM summary                       |           
  num dram accesses                |    1364442
  average dram access latency (ns) |      51.22
  average dram queueing delay      |       1.22
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
