                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  436879100
  IPC                              |       0.57
  Time (ns)                        |  145626367
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461790
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1461832
    num misses                     |     397307
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31464
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10031787
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   11062159
    num cache misses               |    8887085
    miss rate                      |     80.34%
    mpki                           |      35.55
  Cache L3                         |           
    num cache accesses             |    9886388
    num cache misses               |    5659962
    miss rate                      |     57.25%
    mpki                           |      22.64
DRAM summary                       |           
  num dram accesses                |    7700080
  average dram access latency (ns) |      51.14
  average dram queueing delay      |       1.13
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
