                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1831474756 |  1005312539 |  2071329172 |  1088036202 |  3654087864 |   448199308 |  5427563083 |  3084335169 |  7562566733 |   434795941 |  1227143542 |  3963135936 |   249999981 |  1628046048 |  1718106129 |  6634014380
  Cycles                             |  4222101704 |  4222102048 |  4222102133 |  4222102068 |  4222101866 |  4222102265 |  4222102024 |  4222101604 |  4222101438 |  4222101817 |  4222101819 |  4222101675 |  4222097005 |  4222102154 |  4222102581 |  4222102317
  IPC                                |        0.43 |        0.24 |        0.49 |        0.26 |        0.87 |        0.11 |        1.29 |        0.73 |        1.79 |        0.10 |        0.29 |        0.94 |        0.06 |        0.39 |        0.41 |        1.57
  Time (ns)                          |  1407367235 |  1407367350 |  1407367378 |  1407367356 |  1407367289 |  1407367422 |  1407367342 |  1407367202 |  1407367146 |  1407367273 |  1407367273 |  1407367225 |  1407365669 |  1407367385 |  1407367527 |  1407367439
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   111319059 |    34145606 |     2702959 |    67172699 |   208768023 |    61610923 |   239031609 |    58793357 |  1395675979 |    72088347 |    97284430 |   182501110 |    58565837 |    36938731 |   260704556 |   442140039
  num incorrect                      |    66985919 |    15944679 |       45807 |     2207766 |    35312448 |     8481296 |    13590305 |     8896259 |    95211700 |     4400563 |     7960922 |     1517955 |     6500447 |      656829 |    56650618 |    75854779
  misprediction rate                 |      37.57% |      31.83% |       1.67% |       3.18% |      14.47% |      12.10% |       5.38% |      13.14% |       6.39% |       5.75% |       7.56% |       0.82% |       9.99% |       1.75% |      17.85% |      14.64%
  mpki                               |       36.57 |       15.86 |        0.02 |        2.03 |        9.66 |       18.92 |        2.50 |        2.88 |       12.59 |       10.12 |        6.49 |        0.38 |       26.00 |        0.40 |       32.97 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   218580013 |    78725964 |   237249124 |   103410551 |   410778195 |    78501123 |   517312440 |   293999452 |  1240072573 |    73138039 |   102857772 |   303194594 |    21135842 |   146126442 |   238086268 |   804909623
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         106 |          39 |           4 |          42 |          43 |       17441 |           4 |         356 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   842292867 |   434107541 |  1549502188 |   359541196 |  1715873016 |   208851780 |  1652491746 |  1562709910 |  2464631950 |   132093478 |   337816722 |  2280523859 |    86633855 |   642014794 |   666834037 |  2797130775
    num misses                       |     5780081 |      450048 |    56012450 |     3018955 |     1106142 |     8126634 |      527952 |     3530750 |          23 |      157760 |     1651608 |      307446 |     1331683 |      333177 |     3547243 |    19862601
