                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3022133086 |   882719544 |  6266980496 |  3272879310 |  3807775396 |   491617297 |  2305652093 |   249999989
  Cycles                             |  3309957906 |  3309958492 |  3309957760 |  3309957900 |  3309957796 |  3309958373 |  3309957858 |  3309953892
  IPC                                |        0.91 |        0.27 |        1.89 |        0.99 |        1.15 |        0.15 |        0.70 |        0.08
  Time (ns)                          |  1103319302 |  1103319497 |  1103319253 |  1103319300 |  1103319265 |  1103319458 |  1103319286 |  1103317964
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   461822807 |   121369518 |  1156574720 |   178404233 |   574058512 |   115136432 |   351467170 |    43244780
  num incorrect                      |   118491948 |    16679369 |    78900375 |   123493031 |    64589205 |    12776809 |    75148754 |    11689069
  misprediction rate                 |      20.42% |      12.08% |       6.39% |      40.91% |      10.11% |       9.99% |      17.62% |      21.28%
  mpki                               |       39.21 |       18.90 |       12.59 |       37.73 |       16.96 |       25.99 |       32.59 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   393203312 |   154655600 |  1027627625 |   267955646 |   609785982 |    41581814 |   317862068 |    23761816
    num misses                       |          19 |         105 |          39 |          52 |       22777 |       34536 |         444 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1017239093 |   411335650 |  2042400178 |   967069312 |  1535223292 |   170400415 |   894477810 |    88558906
    num misses                       |     4508773 |    16019912 |          23 |       58756 |     8676704 |     2636021 |     4758278 |    21160403
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.57% |       1.55% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.15 |        0.00 |        0.02 |        2.28 |        5.36 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4508792 |    16020017 |          62 |       58808 |     8699481 |     2670557 |     4758722 |    21160406
    num misses                       |      943600 |     4792904 |          62 |       52532 |     1240706 |     2257189 |      460845 |    10898391
    miss rate                        |      20.93% |      29.92% |     100.00% |      89.33% |      14.26% |      84.52% |       9.68% |      51.50%
    mpki                             |        0.31 |        5.43 |        0.00 |        0.02 |        0.33 |        4.59 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   393203312 |   154655600 |  1027627625 |   267955646 |   609785982 |    41581814 |   317862068 |    23761816
    num cache misses                 |     1578884 |     1837684 |     9774482 |       55837 |    10453542 |      696351 |    18108137 |       55579
    miss rate                        |       0.40% |       1.19% |       0.95% |       0.02% |       1.71% |       1.67% |       5.70% |       0.23%
    mpki                             |        0.52 |        2.08 |        1.56 |        0.02 |        2.75 |        1.42 |        7.85 |        0.22
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1017239093 |   411335650 |  2042400178 |   967069312 |  1535223292 |   170400415 |   894477810 |    88558906
    num cache misses                 |     4138067 |    22793541 |      150863 |     3600636 |    13822986 |    14584233 |    20665968 |    28759043
    miss rate                        |       0.41% |       5.54% |       0.01% |       0.37% |       0.90% |       8.56% |       2.31% |      32.47%
    mpki                             |        1.37 |       25.82 |        0.02 |        1.10 |        3.63 |       29.67 |        8.96 |      115.04
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6615908 |    28886300 |     9945579 |     3741568 |    24704620 |    15322033 |    39635083 |    32418088
    num cache misses                 |     1931925 |    18751660 |      398877 |     3506370 |     5281215 |    14472027 |    15026154 |    20378120
    miss rate                        |      29.20% |      64.92% |       4.01% |      93.71% |      21.38% |      94.45% |      37.91% |      62.86%
    mpki                             |        0.64 |       21.24 |        0.06 |        1.07 |        1.39 |       29.44 |        6.52 |       81.51
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2848763 |    23024415 |      419111 |     3594188 |     5715630 |    14515375 |    15891516 |    24053668
    num cache misses                 |     1847474 |    14460601 |      393227 |     3503775 |     4023376 |    14148356 |     4826057 |    16873630
    miss rate                        |      64.85% |      62.81% |      93.82% |      97.48% |      70.39% |      97.47% |      30.37% |      70.15%
    mpki                             |        0.61 |       16.38 |        0.06 |        1.07 |        1.06 |       28.78 |        2.09 |       67.49
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    76411451 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.27 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.26 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
