                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1463891114 |  1052274617 |  2038561716 |  1089497650 |  3346667464 |   412956042 |  5519229435 |  2689542773 |  7686433448 |   447027899 |  6592196078 |  5229901278 |   249999981 |  1608388864 |  1642291139 |  6299462490
  Cycles                             |  4142204113 |  4142203859 |  4142203813 |  4142204200 |  4142204302 |  4142203845 |  4142203828 |  4142203852 |  4142203806 |  4142204505 |  4142203808 |  4142203811 |  4142199575 |  4142204297 |  4142203809 |  4142204358
  IPC                                |        0.35 |        0.25 |        0.49 |        0.26 |        0.81 |        0.10 |        1.33 |        0.65 |        1.86 |        0.11 |        1.59 |        1.26 |        0.06 |        0.39 |        0.40 |        1.52
  Time (ns)                          |  1380734705 |  1380734620 |  1380734605 |  1380734734 |  1380734768 |  1380734615 |  1380734610 |  1380734618 |  1380734602 |  1380734835 |  1380734603 |  1380734604 |  1380733192 |  1380734766 |  1380734603 |  1380734786
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    88978607 |    34884766 |     2653751 |    67257906 |   191014191 |    56717497 |   243606587 |    49798130 |  1418535194 |    74212390 |   522549549 |   240842523 |    58565837 |    36565925 |   249565111 |   419442066
  num incorrect                      |    53543779 |    16389329 |       44974 |     2209168 |    32320812 |     7816899 |    13831937 |     7504985 |    96770874 |     4485109 |    42733328 |     2004523 |     6500447 |      650056 |    53939546 |    72048500
  misprediction rate                 |      37.57% |      31.96% |       1.67% |       3.18% |      14.47% |      12.11% |       5.37% |      13.10% |       6.39% |       5.70% |       7.56% |       0.83% |       9.99% |       1.75% |      17.77% |      14.66%
  mpki                               |       36.58 |       15.58 |        0.02 |        2.03 |        9.66 |       18.93 |        2.51 |        2.79 |       12.59 |       10.03 |        6.48 |        0.38 |       26.00 |        0.40 |       32.84 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   174688567 |    82239291 |   233514588 |   103551041 |   376564248 |    72309293 |   525680117 |   256040464 |  1260382078 |    75346633 |   552296354 |   400112791 |    21135842 |   144454286 |   226750706 |   764318548
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          98 |          39 |           4 |          42 |          43 |       17441 |           4 |         343 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   673030409 |   459222231 |  1524925628 |   360014028 |  1571906790 |   192420146 |  1678342503 |  1368095865 |  2504996455 |   135448668 |  1814197281 |  3009459098 |    86633855 |   633622588 |   637564735 |  2656142380
    num misses                       |     4621278 |      474135 |    54985598 |     3025175 |     1017719 |     7481159 |      539359 |     3061766 |          23 |      162077 |     8865101 |      406539 |     1331660 |      328624 |     3381297 |    18878467
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.84% |       0.06% |       3.89% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       26.97 |        2.78 |        0.30 |       18.12 |        0.10 |        1.14 |        0.00 |        0.36 |        1.34 |        0.08 |        5.33 |        0.20 |        2.06 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4621288 |      474138 |    54985604 |     3025197 |     1017775 |     7481251 |      539367 |     3061864 |          62 |      162081 |     8865143 |      406582 |     1349101 |      328628 |     3381640 |    18878485
    num misses                       |     3673026 |      322412 |    39256661 |      281576 |      160089 |     2228798 |       13441 |       41267 |          62 |      162081 |     2758842 |      116352 |     1140469 |      177051 |      314800 |      144467
    miss rate                        |      79.48% |      68.00% |      71.39% |       9.31% |      15.73% |      29.79% |       2.49% |       1.35% |     100.00% |     100.00% |      31.12% |      28.62% |      84.54% |      53.88% |       9.31% |       0.77%
    mpki                             |        2.51 |        0.31 |       19.26 |        0.26 |        0.05 |        5.40 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   174688567 |    82239291 |   233514588 |   103551041 |   376564248 |    72309293 |   525680117 |   256040464 |  1260382078 |    75346633 |   552296354 |   400112791 |    21135842 |   144454286 |   226750706 |   764318548
    num cache misses                 |       25089 |       19815 |      197906 |      111804 |      603742 |      828226 |       29313 |       39492 |    11811132 |        1762 |      463759 |      148223 |      346889 |       25955 |    12961268 |     6385690
    miss rate                        |       0.01% |       0.02% |       0.08% |       0.11% |       0.16% |       1.15% |       0.01% |       0.02% |       0.94% |       0.00% |       0.08% |       0.04% |       1.64% |       0.02% |       5.72% |       0.84%
    mpki                             |        0.02 |        0.02 |        0.10 |        0.10 |        0.18 |        2.01 |        0.01 |        0.01 |        1.54 |        0.00 |        0.07 |        0.03 |        1.39 |        0.02 |        7.89 |        1.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   673030409 |   459222231 |  1524925628 |   360014028 |  1571906790 |   192420146 |  1678342503 |  1368095865 |  2504996455 |   135448668 |  1814197281 |  3009459098 |    86633855 |   633622588 |   637564735 |  2656142380
    num cache misses                 |    10407220 |    23290332 |    16715641 |    21286628 |     9431595 |    10721341 |    44538536 |    20981954 |      227928 |    10369979 |    96570681 |    27053677 |     7410244 |    16094608 |    14056126 |    12509334
    miss rate                        |       1.55% |       5.07% |       1.10% |       5.91% |       0.60% |       5.57% |       2.65% |       1.53% |       0.01% |       7.66% |       5.32% |       0.90% |       8.55% |       2.54% |       2.20% |       0.47%
    mpki                             |        7.11 |       22.13 |        8.20 |       19.54 |        2.82 |       25.96 |        8.07 |        7.80 |        0.03 |       23.20 |       14.65 |        5.17 |       29.64 |       10.01 |        8.56 |        1.99
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    11656534 |    24905375 |    16926939 |    23011078 |    10061942 |    14081867 |    44756572 |    21630936 |    12082711 |    13741886 |    97133974 |    27223805 |     7778975 |    16157320 |    27751476 |    19081323
    num cache misses                 |     5410684 |    20673184 |    11268829 |     6384716 |     5147751 |     8744777 |     1105931 |     3262177 |      321520 |    10371741 |    79958298 |    13048052 |     7333359 |    11356297 |     4455748 |      886612
    miss rate                        |      46.42% |      83.01% |      66.57% |      27.75% |      51.16% |      62.10% |       2.47% |      15.08% |       2.66% |      75.48% |      82.32% |      47.93% |      94.27% |      70.29% |      16.06% |       4.65%
    mpki                             |        3.70 |       19.65 |        5.53 |        5.86 |        1.54 |       21.18 |        0.20 |        1.21 |        0.04 |       23.20 |       12.13 |        2.49 |       29.33 |        7.06 |        2.71 |        0.14
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6979804 |    22268412 |    11298344 |     8024487 |     5278330 |    11289726 |     1296818 |     3896122 |      365172 |    13741886 |    80059537 |    13076435 |     7356209 |    11404080 |     5202231 |     1073513
    num cache misses                 |     4273157 |    20665084 |    11012108 |     6303296 |     4870041 |     8512278 |     1099082 |     3145460 |      318518 |    10370447 |     2175185 |     4886466 |     7289571 |    11345367 |     4366963 |      878023
    miss rate                        |      61.22% |      92.80% |      97.47% |      78.55% |      92.26% |      75.40% |      84.75% |      80.73% |      87.22% |      75.47% |       2.72% |      37.37% |      99.09% |      99.49% |      83.94% |      81.79%
    mpki                             |        2.92 |       19.64 |        5.40 |        5.79 |        1.46 |       20.61 |        0.20 |        1.17 |        0.04 |       23.20 |        0.33 |        0.93 |       29.16 |        7.05 |        2.66 |        0.14
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   131699755 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      322.42 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      212.41 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
