                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   858065045 |  1452676588 |  1666215845 |   961603646 |   642915520 |  1182500711 |  1838665415
  Cycles                             |  1138013250 |  1138016227 |  1138016016 |  1138016061 |  1138015971 |  1138016100 |  1138016825 |  1138016012
  IPC                                |        0.22 |        0.75 |        1.28 |        1.46 |        0.84 |        0.56 |        1.04 |        1.62
  Time (ns)                          |   379337750 |   379338743 |   379338672 |   379338687 |   379338657 |   379338700 |   379338942 |   379338671
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19258982 |    82991495 |    72869185 |     1249948 |    39051526 |   178564372 |   244032625
  num incorrect                      |     2521753 |      341300 |    14101736 |     4153902 |       21184 |    23500319 |    19996971 |    24705450
  misprediction rate                 |       5.85% |       1.74% |      14.52% |       5.39% |       1.67% |      37.57% |      10.07% |       9.19%
  mpki                               |       10.09 |        0.40 |        9.71 |        2.49 |        0.02 |       36.55 |       16.91 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77406741 |   163286798 |   159215893 |   110155783 |    76657869 |   189103636 |   276122469
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6877 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   338839450 |   681972783 |   509270030 |   719299665 |   295808441 |   474804938 |   719442441
    num misses                       |       88470 |      170882 |      438306 |      158976 |    25917361 |     2016502 |     2548671 |      233861
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.60% |       0.68% |       0.54% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       26.95 |        3.14 |        2.16 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      170886 |      438362 |      158984 |    25917367 |     2016512 |     2555548 |      235142
    num misses                       |       88474 |       95145 |       69037 |        4101 |    18556967 |     1600516 |      367182 |        6835
    miss rate                        |     100.00% |      55.68% |      15.75% |       2.58% |      71.60% |      79.37% |      14.37% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.30 |        2.49 |        0.31 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77406741 |   163286798 |   159215893 |   110155783 |    76657869 |   189103636 |   276122469
    num cache misses                 |        1028 |       10730 |      234622 |       14999 |       62047 |       12334 |     3071081 |     5656173
    miss rate                        |       0.00% |       0.01% |       0.14% |       0.01% |       0.06% |       0.02% |       1.62% |       2.05%
    mpki                             |        0.00 |        0.01 |        0.16 |        0.01 |        0.06 |        0.02 |        2.60 |        3.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   338839450 |   681972783 |   509270030 |   719299665 |   295808441 |   474804938 |   719442441
    num cache misses                 |     5660487 |     8447089 |     4073811 |    13614810 |     7846350 |     4598437 |     4060030 |     9545892
    miss rate                        |       7.48% |       2.49% |       0.60% |       2.67% |       1.09% |       1.55% |       0.86% |       1.33%
    mpki                             |       22.64 |        9.84 |        2.80 |        8.17 |        8.16 |        7.15 |        3.43 |        5.19
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7681209 |     8462552 |     4317329 |    13697768 |     7911823 |     5153886 |     7290854 |    15277337
    num cache misses                 |     5661515 |     5993710 |     1948861 |      427704 |     5221213 |     2391138 |     1503044 |      603797
    miss rate                        |      73.71% |      70.83% |      45.14% |       3.12% |      65.99% |      46.39% |      20.62% |       3.95%
    mpki                             |       22.65 |        6.99 |        1.34 |        0.26 |        5.43 |        3.72 |        1.27 |        0.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7681209 |     6000214 |     2022774 |      498338 |     5240881 |     3090860 |     1666010 |      685077
    num cache misses                 |     5660227 |     5709242 |     1663693 |      427642 |     5013676 |     1778799 |     1430638 |      601866
    miss rate                        |      73.69% |      95.15% |      82.25% |      85.81% |      95.66% |      57.55% |      85.87% |      87.85%
    mpki                             |       22.64 |        6.65 |        1.15 |        0.26 |        5.21 |        2.77 |        1.21 |        0.33
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29890931 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      154.86 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       44.85 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
