                                   | Core 0    
  Instructions                     |   99999883
  Cycles                           |  221367888
  IPC                              |       0.45
  Time (ns)                        |   73789296
Branch predictor stats             |           
  num correct                      |    2618960
  num incorrect                    |    1303725
  misprediction rate               |     33.24%
  mpki                             |      13.04
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    7595834
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   51286772
    num misses                     |      29117
    miss rate                      |      0.06%
    mpki                           |       0.29
  L2 TLB                           |           
    num accesses                   |      29127
    num misses                     |      27480
    miss rate                      |     94.35%
    mpki                           |       0.27
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    7595834
    num cache misses               |     118776
    miss rate                      |      1.56%
    mpki                           |       1.19
  Cache L1-D                       |           
    num cache accesses             |   51286772
    num cache misses               |    7454399
    miss rate                      |     14.53%
    mpki                           |      74.54
  Cache L2                         |           
    num cache accesses             |    7595805
    num cache misses               |    7505964
    miss rate                      |     98.82%
    mpki                           |      75.06
  Cache L3                         |           
    num cache accesses             |    7528594
    num cache misses               |    7495822
    miss rate                      |     99.56%
    mpki                           |      74.96
DRAM summary                       |           
  num dram accesses                |   14975260
  average dram access latency (ns) |      56.11
  average dram queueing delay      |       6.10
Coherency Traffic                  |           
  num loads from dram              |    7126398
  num loads from dram cache        |          0
  num loads from remote cache      |          0
