                                   | Core 0    
  Instructions                     |  499999881
  Cycles                           |  858001592
  IPC                              |       0.58
  Time (ns)                        |  286000531
Branch predictor stats             |           
  num correct                      |    6483488
  num incorrect                    |      51928
  misprediction rate               |      0.79%
  mpki                             |       0.10
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   44416735
    num misses                     |         25
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  251401513
    num misses                     |    4596820
    miss rate                      |      1.83%
    mpki                           |       9.19
  L2 TLB                           |           
    num accesses                   |    4596845
    num misses                     |    2797044
    miss rate                      |     60.85%
    mpki                           |       5.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   44416735
    num cache misses               |     202236
    miss rate                      |      0.46%
    mpki                           |       0.40
  Cache L1-D                       |           
    num cache accesses             |  251401513
    num cache misses               |   14669934
    miss rate                      |      5.84%
    mpki                           |      29.34
  Cache L2                         |           
    num cache accesses             |   16143224
    num cache misses               |   13128109
    miss rate                      |     81.32%
    mpki                           |      26.26
  Cache L3                         |           
    num cache accesses             |   14399165
    num cache misses               |    5037626
    miss rate                      |     34.99%
    mpki                           |      10.08
DRAM summary                       |           
  num dram accesses                |    6380003
  average dram access latency (ns) |     113.43
  average dram queueing delay      |      28.40
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
