                                   | Core 0     
  Instructions                     |   249999981
  Cycles                           |  1225360686
  IPC                              |        0.20
  Time (ns)                        |   408453562
Branch predictor stats             |            
  num correct                      |    58565837
  num incorrect                    |     6500447
  misprediction rate               |       9.99%
  mpki                             |       26.00
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    21135842
    num misses                     |       17441
    miss rate                      |       0.08%
    mpki                           |        0.07
  D-TLB                            |            
    num accesses                   |    86633855
    num misses                     |     1331682
    miss rate                      |       1.54%
    mpki                           |        5.33
  L2 TLB                           |            
    num accesses                   |     1349123
    num misses                     |     1140471
    miss rate                      |      84.53%
    mpki                           |        4.56
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    21135842
    num cache misses               |      398354
    miss rate                      |       1.88%
    mpki                           |        1.59
  Cache L1-D                       |            
    num cache accesses             |    86633855
    num cache misses               |     7444266
    miss rate                      |       8.59%
    mpki                           |       29.78
  Cache L2                         |            
    num cache accesses             |     7849425
    num cache misses               |     7522815
    miss rate                      |      95.84%
    mpki                           |       30.09
  Cache L3                         |            
    num cache accesses             |     7529712
    num cache misses               |     6413570
    miss rate                      |      85.18%
    mpki                           |       25.65
DRAM summary                       |            
  num dram accesses                |     6440146
  average dram access latency (ns) |      104.59
  average dram queueing delay      |       19.55
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
