                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   794228627 |   249999981 |   403892949 |  2568430187 |  1747066730 |   960563083 |  5133683958 |  2778479716
  Cycles                             |  2905170426 |  2905167165 |  2905170398 |  2905170013 |  2905170511 |  2905170310 |  2905169806 |  2905170401
  IPC                                |        0.27 |        0.09 |        0.14 |        0.88 |        0.60 |        0.33 |        1.77 |        0.96
  Time (ns)                          |   968390142 |   968389055 |   968390133 |   968390005 |   968390171 |   968390104 |   968389936 |   968390134
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7208921 |    58565837 |    66702969 |   392528473 |     2278137 |    59093567 |   236403251 |   223420069
  num incorrect                      |       48286 |     6500447 |     4203125 |   100718454 |       38608 |     2086070 |     1965913 |    37541283
  misprediction rate                 |       0.67% |       9.99% |       5.93% |      20.42% |       1.67% |       3.41% |       0.82% |      14.39%
  mpki                               |        0.06 |       26.00 |       10.41 |       39.21 |        0.02 |        2.17 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    70194923 |    21135842 |    67555216 |   334191412 |   200113099 |    91519122 |   392746135 |   407010529
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   216317153 |    86633855 |   123620501 |   864464448 |  1306913978 |   320848556 |  2954092853 |  1332111763
    num misses                       |      386591 |     1331674 |      146853 |     3828034 |    47143401 |     2635896 |      398240 |     7432442
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.82% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.98 |        2.74 |        0.08 |        2.68
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      386594 |     1349115 |      146857 |     3828053 |    47143407 |     2635918 |      398283 |     7432507
    num misses                       |      386303 |     1140464 |      146857 |      801244 |    33654652 |      258088 |      114773 |       47450
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.93% |      71.39% |       9.79% |      28.82% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.26 |        0.27 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    70194923 |    21135842 |    67555216 |   334191412 |   200113099 |    91519122 |   392746135 |   407010529
    num cache misses                 |      247509 |      367542 |        6761 |     1273896 |      475590 |      327346 |      266063 |    12330551
    miss rate                        |       0.35% |       1.74% |       0.01% |       0.38% |       0.24% |       0.36% |       0.07% |       3.03%
    mpki                             |        0.31 |        1.47 |        0.02 |        0.50 |        0.27 |        0.34 |        0.05 |        4.44
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   216317153 |    86633855 |   123620501 |   864464448 |  1306913978 |   320848556 |  2954092853 |  1332111763
    num cache misses                 |    40802176 |     7427972 |     9398846 |     3278010 |    14332128 |    18640335 |    26902953 |    44212090
    miss rate                        |      18.86% |       8.57% |       7.60% |       0.38% |       1.10% |       5.81% |       0.91% |       3.32%
    mpki                             |       51.37 |       29.71 |       23.27 |        1.28 |        8.20 |       19.41 |        5.24 |       15.91
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    41051419 |     7815240 |    12653996 |     5242299 |    14832132 |    20405068 |    27174845 |    56627953
    num cache misses                 |    25018747 |     7410447 |     9405607 |     1401080 |    10061993 |     6003860 |    16474446 |     2065236
    miss rate                        |      60.94% |      94.82% |      74.33% |      26.73% |      67.84% |      29.42% |      60.62% |       3.65%
    mpki                             |       31.50 |       29.64 |       23.29 |        0.55 |        5.76 |        6.25 |        3.21 |        0.74
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    25020481 |     7430991 |    12653996 |     2104090 |    10086661 |     7472217 |    16480779 |     2165792
    num cache misses                 |    24682661 |     6898198 |     9398415 |     1043786 |     9594049 |     5626589 |     1946891 |     1826628
    miss rate                        |      98.65% |      92.83% |      74.27% |      49.61% |      95.12% |      75.30% |      11.81% |      84.34%
    mpki                             |       31.08 |       27.59 |       23.27 |        0.41 |        5.49 |        5.86 |        0.38 |        0.66
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    90693126 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      241.98 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      131.97 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
