                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  761383380
  IPC                              |       0.33
  Time (ns)                        |  253794460
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1462091
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1462133
    num misses                     |     397381
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      32248
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10034839
    miss rate                      |     11.59%
    mpki                           |      40.14
  Cache L2                         |           
    num cache accesses             |   11835420
    num cache misses               |    8910403
    miss rate                      |     75.29%
    mpki                           |      35.64
  Cache L3                         |           
    num cache accesses             |   10679218
    num cache misses               |    8263497
    miss rate                      |     77.38%
    mpki                           |      33.05
DRAM summary                       |           
  num dram accesses                |   11423427
  average dram access latency (ns) |      81.62
  average dram queueing delay      |      16.60
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
