                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5596953591 |  4029679976 |  3941782439 |  4641567819 |   962091468 |  2325584843 |  5875946679 |   249999989
  Cycles                             |  4116918701 |  4116918707 |  4116918707 |  4116918820 |  4116918744 |  4116918699 |  4116918699 |  4116917478
  IPC                                |        1.36 |        0.98 |        0.96 |        1.13 |        0.23 |        0.56 |        1.43 |        0.06
  Time (ns)                          |  1372306234 |  1372306236 |  1372306236 |  1372306273 |  1372306248 |  1372306233 |  1372306233 |  1372305826
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   496616314 |   436020878 |   507214923 |   265221068 |   162643294 |   141359940 |   270585225 |    43244780
  num incorrect                      |    82919779 |    66360968 |   118541420 |    44859511 |    15044503 |    85063555 |     2250271 |    11689069
  misprediction rate                 |      14.31% |      13.21% |      18.94% |      14.47% |       8.47% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.82 |       16.47 |       30.07 |        9.66 |       15.64 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   635731951 |   474336342 |   552804645 |   521829331 |   111518882 |   277568775 |   449532066 |    23761816
    num misses                       |        1928 |          10 |         270 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2340316458 |  1811115115 |  1541239145 |  2179570811 |   334071707 |  1069416389 |  3381220082 |    88558906
    num misses                       |     1230655 |    18451435 |     2738334 |     1405962 |     5707965 |     7345110 |      455488 |    21160254
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.58 |        0.69 |        0.30 |        5.93 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1232583 |    18451445 |     2738604 |     1406018 |     5708007 |     7345120 |      455531 |    21160257
    num misses                       |       38873 |     1630284 |      438040 |      221645 |     1545033 |     5840022 |      131305 |    10898503
    miss rate                        |       3.15% |       8.84% |      16.00% |      15.76% |      27.07% |      79.51% |      28.82% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.61 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   635731951 |   474336342 |   552804645 |   521829331 |   111518882 |   277568775 |   449532066 |    23761816
    num cache misses                 |     8855960 |      349303 |    17176825 |     1544497 |      127929 |      156434 |      405718 |      190744
    miss rate                        |       1.39% |       0.07% |       3.11% |       0.30% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.58 |        0.09 |        4.36 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2340316458 |  1811115115 |  1541239145 |  2179570811 |   334071707 |  1069416389 |  3381220082 |    88558906
    num cache misses                 |    21707469 |    58159351 |    19144771 |    13421587 |    39076535 |    16605178 |    31788685 |    28767608
    miss rate                        |       0.93% |       3.21% |       1.24% |       0.62% |      11.70% |       1.55% |       0.94% |      32.48%
    mpki                             |        3.88 |       14.43 |        4.86 |        2.89 |       40.62 |        7.14 |        5.41 |      115.07
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30650274 |    59165562 |    37234013 |    14998902 |    43419828 |    18555915 |    32230241 |    32700998
    num cache misses                 |    12400397 |    41062209 |    16512205 |    10611380 |    34569233 |    15604042 |    22251211 |    24349618
    miss rate                        |      40.46% |      69.40% |      44.35% |      70.75% |      79.62% |      84.09% |      69.04% |      74.46%
    mpki                             |        2.22 |       10.19 |        4.19 |        2.29 |       35.93 |        6.71 |        3.79 |       97.40
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12489978 |    41756691 |    17428434 |    10648043 |    38786249 |    17600739 |    22289299 |    28118306
    num cache misses                 |     1633344 |     7006093 |     2553039 |     7154385 |    23198498 |     6253219 |    10270027 |    18156239
    miss rate                        |      13.08% |      16.78% |      14.65% |      67.19% |      59.81% |      35.53% |      46.08% |      64.57%
    mpki                             |        0.29 |        1.74 |        0.65 |        1.54 |       24.11 |        2.69 |        1.75 |       72.62
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   111849937 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      162.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       52.19 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
