                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3002633322 |   844122481 |  5907790030 |  3124601960 |  3643161562 |   467666590 |  2216842019 |   249999989
  Cycles                             |  3124988940 |  3124988950 |  3124988939 |  3124988949 |  3124988942 |  3124989702 |  3124988993 |  3124987360
  IPC                                |        0.96 |        0.27 |        1.89 |        1.00 |        1.17 |        0.15 |        0.71 |        0.08
  Time (ns)                          |  1041662980 |  1041662983 |  1041662980 |  1041662983 |  1041662981 |  1041663234 |  1041662998 |  1041662453
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   459039829 |   116140024 |  1090285912 |   167280922 |   549534954 |   109536434 |   336817439 |    43244780
  num incorrect                      |   117631534 |    15937295 |    74378271 |   119050939 |    61706103 |    12157461 |    72861582 |    11689069
  misprediction rate                 |      20.40% |      12.07% |       6.39% |      41.58% |      10.10% |       9.99% |      17.79% |      21.28%
  mpki                               |       39.18 |       18.88 |       12.59 |       38.10 |       16.94 |       26.00 |       32.87 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   390627474 |   147932612 |   968730228 |   253828560 |   583203768 |    39556474 |   306680755 |    23761816
    num misses                       |          19 |         101 |          39 |          52 |       21330 |       32768 |         432 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1010806341 |   393364440 |  1925341646 |   920231393 |  1466486903 |   162088523 |   860268651 |    88558906
    num misses                       |     4474745 |    15338949 |          23 |       54452 |     8130149 |     2506084 |     4571986 |    21160066
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.55% |       1.55% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.17 |        0.00 |        0.02 |        2.23 |        5.36 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4474764 |    15339050 |          62 |       54504 |     8151479 |     2538852 |     4572418 |    21160069
    num misses                       |      937193 |     4601455 |          62 |       48551 |     1162479 |     2146162 |      434704 |    10898173
    miss rate                        |      20.94% |      30.00% |     100.00% |      89.08% |      14.26% |      84.53% |       9.51% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.59 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   390627474 |   147932612 |   968730228 |   253828560 |   583203768 |    39556474 |   306680755 |    23761816
    num cache misses                 |     2021040 |     3191207 |     9273141 |       67938 |    11016913 |      762739 |    17853873 |      189513
    miss rate                        |       0.52% |       2.16% |       0.96% |       0.03% |       1.89% |       1.93% |       5.82% |       0.80%
    mpki                             |        0.67 |        3.78 |        1.57 |        0.02 |        3.02 |        1.63 |        8.05 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1010806341 |   393364440 |  1925341646 |   920231393 |  1466486903 |   162088523 |   860268651 |    88558906
    num cache misses                 |     4185373 |    22431931 |      163542 |     3358089 |    13628936 |    13952236 |    19264189 |    28746821
    miss rate                        |       0.41% |       5.70% |       0.01% |       0.36% |       0.93% |       8.61% |       2.24% |      32.46%
    mpki                             |        1.39 |       26.57 |        0.03 |        1.07 |        3.74 |       29.83 |        8.69 |      114.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7022198 |    29647168 |     9458270 |     3514537 |    25043492 |    14754031 |    37908753 |    32458222
    num cache misses                 |     2810835 |    22009378 |      448282 |     3282426 |    13237597 |    14107703 |    18668259 |    24325283
    miss rate                        |      40.03% |      74.24% |       4.74% |      93.40% |      52.86% |      95.62% |      49.25% |      74.94%
    mpki                             |        0.94 |       26.07 |        0.08 |        1.05 |        3.63 |       30.17 |        8.42 |       97.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3640593 |    26038756 |      469870 |     3372994 |    13636727 |    14147830 |    19459951 |    27872544
    num cache misses                 |     1236044 |    13692536 |      413651 |     3256533 |     3744518 |    13435543 |     4513005 |    15766882
    miss rate                        |      33.95% |      52.59% |      88.04% |      96.55% |      27.46% |      94.97% |      23.19% |      56.57%
    mpki                             |        0.41 |       16.22 |        0.07 |        1.04 |        1.03 |       28.73 |        2.04 |       63.07
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    71455280 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      126.48 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       16.47 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
