                                   | Core 0    
  Instructions                     |   99999973
  Cycles                           |   72363925
  IPC                              |       1.38
  Time (ns)                        |   24121309
Branch predictor stats             |           
  num correct                      |   11852347
  num incorrect                    |    1577599
  misprediction rate               |     11.75%
  mpki                             |      15.78
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11942275
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   43632830
    num misses                     |     373088
    miss rate                      |      0.86%
    mpki                           |       3.73
  L2 TLB                           |           
    num accesses                   |     373098
    num misses                     |      17320
    miss rate                      |      4.64%
    mpki                           |       0.17
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11942275
    num cache misses               |       9831
    miss rate                      |      0.08%
    mpki                           |       0.10
  Cache L1-D                       |           
    num cache accesses             |   43632830
    num cache misses               |    1714856
    miss rate                      |      3.93%
    mpki                           |      17.15
  Cache L2                         |           
    num cache accesses             |    1732544
    num cache misses               |    1205359
    miss rate                      |     69.57%
    mpki                           |      12.05
  Cache L3                         |           
    num cache accesses             |    1213258
    num cache misses               |      83738
    miss rate                      |      6.90%
    mpki                           |       0.84
DRAM summary                       |           
  num dram accesses                |     117147
  average dram access latency (ns) |      57.92
  average dram queueing delay      |       2.91
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
