                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  512005071 |  1463090954 |  249999898 |  791515413 |  1211185342 |  1267918599 |  423610080 |  258386975
  Cycles                             |  888860026 |   888859916 |  888856685 |  888860192 |   888859952 |   888859886 |  888860056 |  888860114
  IPC                                |       0.58 |        1.65 |       0.28 |       0.89 |        1.36 |        1.43 |       0.48 |       0.29
  Time (ns)                          |  296286675 |   296286639 |  296285562 |  296286731 |   296286651 |   296286629 |  296286685 |  296286705
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   78046667 |    97574039 |    4856955 |   16637401 |   106498386 |    58385514 |   22580454 |   20473295
  num incorrect                      |   16689663 |    16694104 |    6669357 |    2494010 |    17776086 |      485637 |     528110 |    1672206
  misprediction rate                 |     17.62% |      14.61% |     57.86% |     13.04% |      14.30% |       0.82% |      2.29% |      7.55%
  mpki                               |      32.60 |       11.41 |      26.68 |       3.15 |       14.68 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   70587979 |   177484279 |   27532058 |   76082289 |   137272438 |    96999726 |   42656368 |   21700301
    num misses                       |        178 |          18 |         14 |         70 |         491 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  198646915 |   616604915 |   93614435 |  401346687 |   507154055 |   729599889 |  149678787 |   71223505
    num misses                       |    1057114 |     4335646 |     661938 |     911047 |      271404 |       98122 |     228585 |     345206
    miss rate                        |      0.53% |       0.70% |      0.71% |      0.23% |       0.05% |       0.01% |      0.15% |      0.48%
    mpki                             |       2.06 |        2.96 |       2.65 |       1.15 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1057292 |     4335664 |     661952 |     911117 |      271895 |       98165 |     228632 |     345248
    num misses                       |     102611 |       33155 |     661946 |      12785 |        8768 |       28568 |      72515 |     107297
    miss rate                        |      9.71% |       0.76% |    100.00% |      1.40% |       3.22% |      29.10% |     31.72% |     31.08%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   70587979 |   177484279 |   27532058 |   76082289 |   137272438 |    96999726 |   42656368 |   21700301
    num cache misses                 |    4046306 |     1483187 |       9615 |      38720 |     1726666 |       65657 |      26588 |      29229
    miss rate                        |      5.73% |       0.84% |      0.03% |      0.05% |       1.26% |       0.07% |      0.06% |      0.13%
    mpki                             |       7.90 |        1.01 |       0.04 |       0.05 |        1.43 |        0.05 |       0.06 |       0.11
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  198646915 |   616604915 |   93614435 |  401346687 |   507154055 |   729599889 |  149678787 |   71223505
    num cache misses                 |    4596774 |     2901472 |    7293891 |    6436844 |     4628122 |     6651195 |    5284708 |    3779717
    miss rate                        |      2.31% |       0.47% |      7.79% |      1.60% |       0.91% |       0.91% |      3.53% |      5.31%
    mpki                             |       8.98 |        1.98 |      29.18 |       8.13 |        3.82 |        5.25 |      12.48 |      14.63
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    8845420 |     4416042 |    8248368 |    6630613 |     6375799 |     6723245 |    6016213 |    3836755
    num cache misses                 |    4263887 |      239290 |    7303450 |    1529305 |     1103544 |     4100011 |    3999544 |    3289328
    miss rate                        |     48.20% |       5.42% |     88.54% |     23.06% |      17.31% |      60.98% |     66.48% |     85.73%
    mpki                             |       8.33 |        0.16 |      29.21 |       1.93 |        0.91 |        3.23 |       9.44 |      12.73
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4467049 |      271563 |    8248312 |    1685016 |     1127403 |     4106846 |    4736172 |    3317222
    num cache misses                 |    1215193 |      229388 |    7292723 |     715992 |      344005 |     1960232 |    3791330 |    3018053
    miss rate                        |     27.20% |      84.47% |     88.41% |     42.49% |      30.51% |      47.73% |     80.05% |     90.98%
    mpki                             |       2.37 |        0.16 |      29.17 |       0.90 |        0.28 |        1.55 |       8.95 |      11.68
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   26114127 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     177.59 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      67.58 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     88.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
