                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1491509650 |  3099159393 |   270317693 |   431775935 |   285427237 |   551313270 |   686124512 |   249999886 |  1021693644 |   694437412 |  5455337069 |   541895336 |   704090480 |  1425510453 |  1527870747 |  3011356301
  Cycles                             |  4148697983 |  4148698690 |  4148698944 |  4148698248 |  4148698899 |  4148698932 |  4148698229 |  4148694052 |  4148699251 |  4148698485 |  4148698147 |  4148698465 |  4148698505 |  4148698577 |  4148698757 |  4148698001
  IPC                                |        0.36 |        0.75 |        0.07 |        0.10 |        0.07 |        0.13 |        0.17 |        0.06 |        0.25 |        0.17 |        1.31 |        0.13 |        0.17 |        0.34 |        0.37 |        0.73
  Time (ns)                          |  1382899328 |  1382899563 |  1382899648 |  1382899416 |  1382899633 |  1382899644 |  1382899410 |  1382898017 |  1382899750 |  1382899495 |  1382899382 |  1382899488 |  1382899502 |  1382899526 |  1382899586 |  1382899334
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   118246261 |   571952442 |    46337183 |     7747635 |    46498084 |    33499954 |    41931794 |    34399075 |    44938851 |    21413352 |   593360438 |     4916935 |    56615383 |     1853244 |    86923338 |   401643435
  num incorrect                      |     9671301 |    39018489 |     4122114 |    10901631 |     2967418 |    20158776 |     1531641 |     4720676 |     2555382 |    10241687 |    90474366 |       32932 |     9497600 |       31408 |    14703695 |    40430058
  misprediction rate                 |       7.56% |       6.39% |       8.17% |      58.46% |       6.00% |      37.57% |       3.52% |      12.07% |       5.38% |      32.35% |      13.23% |       0.67% |      14.37% |       1.67% |      14.47% |       9.15%
  mpki                               |        6.48 |       12.59 |       15.25 |       25.25 |       10.40 |       36.57 |        2.23 |       18.88 |        2.50 |       14.75 |       16.58 |        0.06 |       13.49 |        0.02 |        9.62 |       13.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   124863496 |   508186275 |    31540836 |    46257713 |    48211740 |    65781138 |    65356961 |    43801034 |    97442403 |    55263057 |   642343705 |    47893273 |   103165161 |   163297455 |   171428226 |   450803617
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        1994
