                                   | Core 0    
  Instructions                     |   99999917
  Cycles                           |  568742318
  IPC                              |       0.18
  Time (ns)                        |  189580773
Branch predictor stats             |           
  num correct                      |   16987764
  num incorrect                    |    4886023
  misprediction rate               |     22.34%
  mpki                             |      48.86
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    9678072
    num misses                     |          3
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35503726
    num misses                     |    8311608
    miss rate                      |     23.41%
    mpki                           |      83.12
  L2 TLB                           |           
    num accesses                   |    8311611
    num misses                     |    4149640
    miss rate                      |     49.93%
    mpki                           |      41.50
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    9678072
    num cache misses               |      73473
    miss rate                      |      0.76%
    mpki                           |       0.73
  Cache L1-D                       |           
    num cache accesses             |   35503726
    num cache misses               |   11422684
    miss rate                      |     32.17%
    mpki                           |     114.23
  Cache L2                         |           
    num cache accesses             |   12875298
    num cache misses               |    9694214
    miss rate                      |     75.29%
    mpki                           |      96.94
  Cache L3                         |           
    num cache accesses             |   11085958
    num cache misses               |    5817875
    miss rate                      |     52.48%
    mpki                           |      58.18
DRAM summary                       |           
  num dram accesses                |    7312366
  average dram access latency (ns) |      50.55
  average dram queueing delay      |       0.55
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
