                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   855358628 |  1370016469 |  1675117601 |   970593178 |   763949110 |  1186345110 |  1852576739
  Cycles                             |  1134033785 |  1134037110 |  1134036900 |  1134036886 |  1134036900 |  1134036903 |  1134036908 |  1134036900
  IPC                                |        0.22 |        0.75 |        1.21 |        1.48 |        0.86 |        0.67 |        1.05 |        1.63
  Time (ns)                          |   378011262 |   378012370 |   378012300 |   378012296 |   378012300 |   378012301 |   378012303 |   378012300
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19239523 |    78502981 |    73285333 |     1269616 |    46436821 |   179119696 |   245871118
  num incorrect                      |     2521753 |      340976 |    13343293 |     4180561 |       21516 |    27943697 |    20063459 |    24915507
  misprediction rate                 |       5.85% |       1.74% |      14.53% |       5.40% |       1.67% |      37.57% |      10.07% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.74 |        2.50 |        0.02 |       36.58 |       16.91 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77172911 |   154479043 |   160016785 |   111162490 |    91174497 |   189753900 |   278428661
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6883 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   337495812 |   642734547 |   511882224 |   726103285 |   351245220 |   476350505 |   725075371
    num misses                       |       88470 |      170491 |      412124 |      161277 |    26283169 |     2416279 |     2559859 |      233888
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.69% |       0.54% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.08 |        3.16 |        2.16 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      170495 |      412180 |      161285 |    26283175 |     2416289 |     2566742 |      235169
    num misses                       |       88474 |       94745 |       64993 |        4130 |    18812980 |     1920499 |      368857 |        6836
    miss rate                        |     100.00% |      55.57% |      15.77% |       2.56% |      71.58% |      79.48% |      14.37% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.38 |        2.51 |        0.31 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77172911 |   154479043 |   160016785 |   111162490 |    91174497 |   189753900 |   278428661
    num cache misses                 |        1836 |       22779 |      248130 |       13729 |       99176 |       20503 |     3085893 |     5721725
    miss rate                        |       0.00% |       0.03% |       0.16% |       0.01% |       0.09% |       0.02% |       1.63% |       2.06%
    mpki                             |        0.01 |        0.03 |        0.18 |        0.01 |        0.10 |        0.03 |        2.60 |        3.09
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   337495812 |   642734547 |   511882224 |   726103285 |   351245220 |   476350505 |   725075371
    num cache misses                 |     5660890 |     8426208 |     3832949 |    13672247 |     7948148 |     5411954 |     4073354 |     9539921
    miss rate                        |       7.48% |       2.50% |       0.60% |       2.67% |       1.09% |       1.54% |       0.86% |       1.32%
    mpki                             |       22.64 |        9.85 |        2.80 |        8.16 |        8.19 |        7.08 |        3.43 |        5.15
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7682420 |     8455911 |     4089806 |    13749353 |     8047960 |     5866576 |     7316964 |    15334364
    num cache misses                 |     5662726 |     5988682 |     2129493 |      398945 |     5358305 |     3579422 |     1650556 |      607479
    miss rate                        |      73.71% |      70.82% |      52.07% |       2.90% |      66.58% |      61.01% |      22.56% |       3.96%
    mpki                             |       22.65 |        7.00 |        1.55 |        0.24 |        5.52 |        4.69 |        1.39 |        0.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7682420 |     5998034 |     2155893 |      464728 |     5359055 |     4176001 |     1810569 |      683402
    num cache misses                 |     5660106 |     5942729 |     1873444 |      398258 |     5068326 |     1450236 |     1429276 |      562132
    miss rate                        |      73.68% |      99.08% |      86.90% |      85.70% |      94.57% |      34.73% |      78.94% |      82.25%
    mpki                             |       22.64 |        6.95 |        1.37 |        0.24 |        5.22 |        1.90 |        1.20 |        0.30
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29923795 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      154.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       44.19 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
