                                     | Core 0     
  Instructions                       |   249999989
  Cycles                             |  4088841095
  IPC                                |        0.06
  Time (ns)                          |  1362947032
Branch predictor stats               |            
  num correct                        |    43244780
  num incorrect                      |    11689069
  misprediction rate                 |      21.28%
  mpki                               |       46.76
TLB Summary                          |            
  I-TLB                              |            
    num accesses                     |    23761816
    num misses                       |           3
    miss rate                        |       0.00%
    mpki                             |        0.00
  D-TLB                              |            
    num accesses                     |    88558906
    num misses                       |    21160190
    miss rate                        |      23.89%
    mpki                             |       84.64
  L2 TLB                             |            
    num accesses                     |    21160193
    num misses                       |    10898345
    miss rate                        |      51.50%
    mpki                             |       43.59
Cache Summary                        |            
  Cache L1-I                         |            
    num cache accesses               |    23761816
    num cache misses                 |      191521
    miss rate                        |       0.81%
    mpki                             |        0.77
  Cache L1-D                         |            
    num cache accesses               |    88558906
    num cache misses                 |    28783791
    miss rate                        |      32.50%
    mpki                             |      115.14
  Cache L2                           |            
    num cache accesses               |    32791619
    num cache misses                 |    24359170
    miss rate                        |      74.28%
    mpki                             |       97.44
  Cache L3                           |            
    num cache accesses               |    28201693
    num cache misses                 |    19893963
    miss rate                        |      70.54%
    mpki                             |       79.58
DRAM summary                         |            
  num dram accesses                  |    24072227
  average dram access latency (ns)   |      143.15
  average dram queueing delay        |       58.11
  average dram bandwidth utilization |      70.00%
Coherency Traffic                    |            
  num loads from dram                |           0
  num loads from dram cache          |           0
  num loads from remote cache        |           0
