                                   | Core 0    
  Instructions                     |  499999957
  Cycles                           |  494665344
  IPC                              |       1.01
  Time (ns)                        |  164888448
Branch predictor stats             |           
  num correct                      |   59311068
  num incorrect                    |    7424566
  misprediction rate               |     11.13%
  mpki                             |      14.85
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   60743979
    num misses                     |         32
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  225114182
    num misses                     |    3073110
    miss rate                      |      1.37%
    mpki                           |       6.15
  L2 TLB                           |           
    num accesses                   |    3073142
    num misses                     |     383371
    miss rate                      |     12.47%
    mpki                           |       0.77
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   60743979
    num cache misses               |      39713
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  225114182
    num cache misses               |    7071638
    miss rate                      |      3.14%
    mpki                           |      14.14
  Cache L2                         |           
    num cache accesses             |    7137731
    num cache misses               |    5391719
    miss rate                      |     75.54%
    mpki                           |      10.78
  Cache L3                         |           
    num cache accesses             |    5419295
    num cache misses               |    1491896
    miss rate                      |     27.53%
    mpki                           |       2.98
DRAM summary                       |           
  num dram accesses                |    2578284
  average dram access latency (ns) |     193.03
  average dram queueing delay      |     107.99
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
