                                   | Core 0    
  Instructions                     |  249999958
  Cycles                           |  283349075
  IPC                              |       0.88
  Time (ns)                        |   94449692
Branch predictor stats             |           
  num correct                      |   27117041
  num incorrect                    |    4135684
  misprediction rate               |     13.23%
  mpki                             |      16.54
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   29456652
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  112368416
    num misses                     |    1122277
    miss rate                      |      1.00%
    mpki                           |       4.49
  L2 TLB                           |           
    num accesses                   |    1122287
    num misses                     |      99173
    miss rate                      |      8.84%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   29456652
    num cache misses               |      23734
    miss rate                      |      0.08%
    mpki                           |       0.09
  Cache L1-D                       |           
    num cache accesses             |  112368416
    num cache misses               |    3605390
    miss rate                      |      3.21%
    mpki                           |      14.42
  Cache L2                         |           
    num cache accesses             |    3708666
    num cache misses               |    2568988
    miss rate                      |     69.27%
    mpki                           |      10.28
  Cache L3                         |           
    num cache accesses             |    2652024
    num cache misses               |    2031753
    miss rate                      |     76.61%
    mpki                           |       8.13
DRAM summary                       |           
  num dram accesses                |    2732467
  average dram access latency (ns) |      60.61
  average dram queueing delay      |       5.60
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
