                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1936712251 |  1005886309 |  1132983479 |   370936005 |  1590452934 |   249999973 |  1581385508 |   650599654
  Cycles                             |  1089374217 |  1089374410 |  1089374241 |  1089374403 |  1089374406 |  1089371689 |  1089374315 |  1089374400
  IPC                                |        1.78 |        0.92 |        1.04 |        0.34 |        1.46 |        0.23 |        1.45 |        0.60
  Time (ns)                          |   363124739 |   363124804 |   363124747 |   363124801 |   363124802 |   363123897 |   363124772 |   363124800
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   110680573 |   153713845 |    22009846 |     7067123 |   141607231 |    40600608 |   127248115 |    39519961
  num incorrect                      |    18757153 |    39431138 |     3270543 |     9812811 |    23703862 |     2521753 |    21381086 |    23782256
  misprediction rate                 |      14.49% |      20.42% |      12.94% |      58.13% |      14.34% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.69 |       39.20 |        2.89 |       26.45 |       14.90 |       10.09 |       13.52 |       36.55
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   217712447 |   130869698 |   108163635 |    40949723 |   180735083 |    41868591 |   231731539 |    77573564
    num misses                       |          56 |          19 |          74 |          14 |         612 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   909192535 |   338619858 |   573857512 |   137043173 |   665059932 |    75636447 |   758422243 |   299316939
    num misses                       |      585100 |     1500733 |     1334857 |      985142 |      346959 |       88470 |     4234055 |     2041624
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.68%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.66 |        0.22 |        0.35 |        2.68 |        3.14
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      585156 |     1500752 |     1334931 |      985156 |      347571 |       88474 |     4234120 |     2041634
    num misses                       |       92295 |      314210 |       17935 |      985145 |       11078 |       88474 |       27187 |     1620348
    miss rate                        |      15.77% |      20.94% |       1.34% |     100.00% |       3.19% |     100.00% |       0.64% |      79.37%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.66 |        0.01 |        0.35 |        0.02 |        2.49
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   217712447 |   130869698 |   108163635 |    40949723 |   180735083 |    41868591 |   231731539 |    77573564
    num cache misses                 |      296450 |      465546 |        8616 |        4719 |     2157923 |        1000 |     6778783 |       11846
    miss rate                        |       0.14% |       0.36% |       0.01% |       0.01% |       1.19% |       0.00% |       2.93% |       0.02%
    mpki                             |        0.15 |        0.46 |        0.01 |        0.01 |        1.36 |        0.00 |        4.29 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   909192535 |   338619858 |   573857512 |   137043173 |   665059932 |    75636447 |   758422243 |   299316939
    num cache misses                 |     5420672 |     1321198 |     8944807 |    10551232 |     5842383 |     5660463 |    25029585 |     4649253
    miss rate                        |       0.60% |       0.39% |       1.56% |       7.70% |       0.88% |       7.48% |       3.30% |       1.55%
    mpki                             |        2.80 |        1.31 |        7.89 |       28.44 |        3.67 |       22.64 |       15.83 |        7.15
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5718135 |     2076144 |     9024515 |    11965685 |     8011192 |     7681157 |    31811470 |     5196858
    num cache misses                 |     2106258 |      524005 |      841897 |    10555885 |      257671 |     5661463 |      130955 |     2171504
    miss rate                        |      36.83% |      25.24% |       9.33% |      88.22% |       3.22% |      73.71% |       0.41% |      41.78%
    mpki                             |        1.09 |        0.52 |        0.74 |       28.46 |        0.16 |       22.65 |        0.08 |        3.34
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2119222 |      818775 |      921679 |    11965619 |      272212 |     7681157 |      134587 |     2864491
    num cache misses                 |      171289 |      518423 |      572713 |    10555244 |      239864 |     5660531 |      130408 |     1678652
    miss rate                        |       8.08% |      63.32% |      62.14% |      88.21% |      88.12% |      73.69% |      96.89% |      58.60%
    mpki                             |        0.09 |        0.52 |        0.51 |       28.46 |        0.15 |       22.64 |        0.08 |        2.58
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    27707369 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      143.34 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       33.34 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      76.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
