                                     | Core 0       | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7     
  Instructions                       |  12048981668 |  1834284015 |   249999989 |  2329561810 |   801401980 |  13531082840 |  3968193576 |  7417209558
  Cycles                             |   6758952946 |  6758952980 |  6758930197 |  6758953076 |  6758953228 |   6758952947 |  6758952975 |  6758952932
  IPC                                |         1.78 |        0.27 |        0.04 |        0.34 |        0.12 |         2.00 |        0.59 |        1.10
  Time (ns)                          |   2252984315 |  2252984327 |  2252976732 |  2252984359 |  2252984409 |   2252984316 |  2252984325 |  2252984311
Branch predictor stats               |              |             |             |             |             |              |             |            
  num correct                        |    686331193 |    16651310 |    43244780 |   124603739 |   110240980 |    623118381 |   598463071 |   494419998
  num incorrect                      |    116037162 |      111538 |    11689069 |     2915339 |    15115181 |      5185621 |    67246977 |    84766512
  misprediction rate                 |       14.46% |       0.67% |      21.28% |       2.29% |      12.06% |        0.83% |      10.10% |      14.64%
  mpki                               |         9.63 |        0.06 |       46.76 |        1.25 |       18.86 |         0.38 |       16.95 |       11.43
TLB Summary                          |              |             |             |             |             |              |             |            
  I-TLB                              |              |             |             |             |             |              |             |            
    num accesses                     |   1352632529 |   162116256 |    23761816 |   232847881 |   140418444 |   1035191279 |   635341389 |   899908249
    num misses                       |           56 |           3 |           3 |          47 |         100 |           43 |       23269 |          18
    miss rate                        |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
    mpki                             |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.01 |        0.00
  D-TLB                              |              |             |             |             |             |              |             |            
    num accesses                     |   5663005465 |   499617448 |    88558906 |   808324569 |   373490296 |   7786233735 |  1598270805 |  3127116790
    num misses                       |      3658539 |      892986 |    21160703 |     1230510 |    14531009 |      1050895 |     8941544 |    22171947
    miss rate                        |        0.06% |       0.18% |      23.89% |       0.15% |       3.89% |        0.01% |       0.56% |       0.71%
    mpki                             |         0.30 |        0.49 |       84.64 |        0.53 |       18.13 |         0.08 |        2.25 |        2.99
  L2 TLB                             |              |             |             |             |             |              |             |            
    num accesses                     |      3658595 |      892989 |    21160706 |     1230557 |    14531109 |      1050938 |     8964813 |    22171965
    num misses                       |       576893 |      892314 |    10899065 |      382784 |     4367209 |       300606 |     1274538 |      169273
    miss rate                        |       15.77% |      99.92% |      51.51% |      31.11% |      30.05% |       28.60% |      14.22% |       0.76%
    mpki                             |         0.05 |        0.49 |       43.60 |        0.16 |        5.45 |         0.02 |        0.32 |        0.02
Cache Summary                        |              |             |             |             |             |              |             |            
  Cache L1-I                         |              |             |             |             |             |              |             |            
    num cache accesses               |   1352632529 |   162116256 |    23761816 |   232847881 |   140418444 |   1035191279 |   635341389 |   899908249
    num cache misses                 |      2156820 |      339045 |      108540 |      148004 |     2284613 |       498090 |    11690790 |     8866769
    miss rate                        |        0.16% |       0.21% |       0.46% |       0.06% |       1.63% |        0.05% |       1.84% |       0.99%
    mpki                             |         0.18 |        0.18 |        0.43 |        0.06 |        2.85 |         0.04 |        2.95 |        1.20
  Cache L1-D                         |              |             |             |             |             |              |             |            
    num cache accesses               |   5663005465 |   499617448 |    88558906 |   808324569 |   373490296 |   7786233735 |  1598270805 |  3127116790
    num cache misses                 |     33919343 |    94223806 |    28921422 |    28697933 |    21285718 |     70189037 |    14886832 |    17458946
    miss rate                        |        0.60% |      18.86% |      32.66% |       3.55% |       5.70% |        0.90% |       0.93% |       0.56%
    mpki                             |         2.82 |       51.37 |      115.69 |       12.32 |       26.56 |         5.19 |        3.75 |        2.35
  Cache L2                           |              |             |             |             |             |              |             |            
    num cache accesses               |     36080019 |    94571625 |    33185425 |    33151044 |    29198197 |     70695292 |    27609318 |    27047243
    num cache misses                 |     18262408 |    58031595 |    23126641 |    22515527 |    19463476 |     37778897 |     9785373 |     6020751
    miss rate                        |       50.62% |      61.36% |      69.69% |      67.92% |      66.66% |       53.44% |      35.44% |      22.26%
    mpki                             |         1.52 |       31.64 |       92.51 |        9.67 |       24.29 |         2.79 |        2.47 |        0.81
  Cache L3                           |              |             |             |             |             |              |             |            
    num cache accesses               |     18268249 |    58040369 |    27332303 |    27117221 |    25107554 |     37787444 |    10827943 |     6773706
    num cache misses                 |       428139 |    57772730 |    22754666 |    22125084 |    19091355 |      2758406 |     9222866 |     5804248
    miss rate                        |        2.34% |      99.54% |      83.25% |      81.59% |      76.04% |        7.30% |      85.18% |      85.69%
    mpki                             |         0.04 |       31.50 |       91.02 |        9.50 |       23.82 |         0.20 |        2.32 |        0.78
DRAM summary                         |              |             |             |             |             |              |             |            
  num dram accesses                  |    210854400 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  average dram access latency (ns)   |       229.02 |         inf |         inf |         inf |         inf |          inf |         inf |         inf
  average dram queueing delay        |       119.01 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       93.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
Coherency Traffic                    |              |             |             |             |             |              |             |            
  num loads from dram                |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from dram cache          |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from remote cache        |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
