                                   | Core 0    
  Instructions                     |  249999888
  Cycles                           |  354368226
  IPC                              |       0.71
  Time (ns)                        |  118122742
Branch predictor stats             |           
  num correct                      |   19818647
  num incorrect                    |    1620730
  misprediction rate               |      7.56%
  mpki                             |       6.48
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   20925725
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   68803936
    num misses                     |     336595
    miss rate                      |      0.49%
    mpki                           |       1.35
  L2 TLB                           |           
    num accesses                   |     336637
    num misses                     |     104707
    miss rate                      |     31.10%
    mpki                           |       0.42
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   20925725
    num cache misses               |      39624
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   68803936
    num cache misses               |    3679058
    miss rate                      |      5.35%
    mpki                           |      14.72
  Cache L2                         |           
    num cache accesses             |    3747594
    num cache misses               |    3450315
    miss rate                      |     92.07%
    mpki                           |      13.80
  Cache L3                         |           
    num cache accesses             |    3479301
    num cache misses               |    2949787
    miss rate                      |     84.78%
    mpki                           |      11.80
DRAM summary                       |           
  num dram accesses                |    3175344
  average dram access latency (ns) |      58.60
  average dram queueing delay      |       3.59
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
