                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   275190393 |  3349908746 |  2054068270 |   948720218 |  3414337330 |  1857679256 |  2056156025 |  2134418566 |  1130807314 |   249999886 |   979678809 |   570859450 |  4240853701 |   621856602 |   367162250 |  4835350273
  Cycles                             |  2675302698 |  2675301603 |  2675301649 |  2675302069 |  2675301589 |  2675301946 |  2675301588 |  2675301595 |  2675301867 |  2675300354 |  2675302132 |  2675301589 |  2675301597 |  2675301588 |  2675301588 |  2675301601
  IPC                                |        0.10 |        1.25 |        0.77 |        0.35 |        1.28 |        0.69 |        0.77 |        0.80 |        0.42 |        0.09 |        0.37 |        0.21 |        1.59 |        0.23 |        0.14 |        1.81
  Time (ns)                          |   891767566 |   891767201 |   891767217 |   891767357 |   891767197 |   891767316 |   891767196 |   891767199 |   891767289 |   891766785 |   891767378 |   891767197 |   891767199 |   891767196 |   891767196 |   891767201
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46891086 |   269407933 |   116739339 |    21626940 |   150093119 |   239382460 |    94683475 |   326342632 |    68712693 |    34399075 |   148286050 |     5176115 |   282544169 |    33666545 |    29080444 |   892366902
  num incorrect                      |     4232196 |    45251783 |    19711407 |      384917 |     8536753 |    55920003 |      786913 |    83685415 |    41349138 |     4720676 |    32462623 |       34658 |    48491433 |      787407 |     2380177 |    60876672
  misprediction rate                 |       8.28% |      14.38% |      14.45% |       1.75% |       5.38% |      18.94% |       0.82% |      20.41% |      37.57% |      12.07% |      17.96% |       0.67% |      14.65% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.38 |       13.51 |        9.60 |        0.41 |        2.50 |       30.10 |        0.38 |       39.21 |       36.57 |       18.88 |       33.14 |        0.06 |       11.43 |        1.27 |        6.48 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31991066 |   490730859 |   230336086 |    85048264 |   325677852 |   260461485 |   157302504 |   277727537 |   134911385 |    43801034 |   136109426 |    50452973 |   514605028 |    62449920 |    31101050 |   792878096
    num misses                       |          42 |          65 |          56 |           4 |           8 |         179 |          43 |          19 |          10 |          84 |         245 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    95168502 |  1606144614 |   966156106 |   373723377 |  1040605426 |   725385640 |  1183181183 |   718388549 |   520137771 |   116504258 |   380784582 |   155406389 |  1788241883 |   217299103 |   101076978 |  1575837877
    num misses                       |     1583446 |     8959935 |      627415 |      195689 |      329617 |     1291179 |      158832 |     3177472 |     3559115 |     4542186 |     2032466 |      277419 |    12699239 |      339617 |      492664 |          23
    miss rate                        |       1.66% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.68% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.75 |        2.67 |        0.31 |        0.21 |        0.10 |        0.70 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.49 |        2.99 |        0.55 |        1.34 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1583488 |     8960000 |      627471 |      195693 |      329625 |     1291358 |      158875 |     3177491 |     3559125 |     4542270 |     2032711 |      277422 |    12699257 |      339664 |      492706 |          62
    num misses                       |      439440 |       57122 |       98797 |      104318 |        8291 |      206716 |       46552 |      665371 |     2827480 |     1361705 |      201555 |      277215 |       97171 |      105491 |      155547 |          62
    miss rate                        |      27.75% |       0.64% |      15.75% |      53.31% |       2.52% |      16.01% |      29.30% |      20.94% |      79.44% |      29.98% |       9.92% |      99.93% |       0.77% |      31.06% |      31.57% |     100.00%
    mpki                             |        1.60 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.21 |        0.49 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31991066 |   490730859 |   230336086 |    85048264 |   325677852 |   260461485 |   157302504 |   277727537 |   134911385 |    43801034 |   136109426 |    50452973 |   514605028 |    62449920 |    31101050 |   792878096
