                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  481157301
  IPC                              |       0.52
  Time (ns)                        |  160385767
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461825
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1461867
    num misses                     |     397320
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31464
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10031754
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   11062275
    num cache misses               |    8887061
    miss rate                      |     80.34%
    mpki                           |      35.55
  Cache L3                         |           
    num cache accesses             |    9886513
    num cache misses               |    5659962
    miss rate                      |     57.25%
    mpki                           |      22.64
DRAM summary                       |           
  num dram accesses                |    7700080
  average dram access latency (ns) |      58.91
  average dram queueing delay      |       3.90
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
