                                   | Core 0    
  Instructions                     |  499999957
  Cycles                           |  388963230
  IPC                              |       1.29
  Time (ns)                        |  129654410
Branch predictor stats             |           
  num correct                      |   59311068
  num incorrect                    |    7424566
  misprediction rate               |     11.13%
  mpki                             |      14.85
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   60743979
    num misses                     |         32
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  225114182
    num misses                     |    3073816
    miss rate                      |      1.37%
    mpki                           |       6.15
  L2 TLB                           |           
    num accesses                   |    3073848
    num misses                     |     383470
    miss rate                      |     12.48%
    mpki                           |       0.77
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   60743979
    num cache misses               |      39707
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  225114182
    num cache misses               |    7071784
    miss rate                      |      3.14%
    mpki                           |      14.14
  Cache L2                         |           
    num cache accesses             |    7189935
    num cache misses               |    5391747
    miss rate                      |     74.99%
    mpki                           |      10.78
  Cache L3                         |           
    num cache accesses             |    5471509
    num cache misses               |    2126849
    miss rate                      |     38.87%
    mpki                           |       4.25
DRAM summary                       |           
  num dram accesses                |    3553385
  average dram access latency (ns) |      50.43
  average dram queueing delay      |       0.42
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
