                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   269215169 |  3059616928 |  2008659352 |   873587450 |  3318797181 |  1594323370 |  1964702941 |  1978155723 |  1105329276 |   249999886 |   968194559 |   447538165 |  4054043142 |   603246945 |   351872440 |  4785752124
  Cycles                             |  2601530528 |  2601530273 |  2601530824 |  2601530293 |  2601530314 |  2601530401 |  2601530392 |  2601530443 |  2601531052 |  2601525604 |  2601532508 |  2601530284 |  2601530325 |  2601530636 |  2601530916 |  2601530202
  IPC                                |        0.10 |        1.18 |        0.77 |        0.34 |        1.28 |        0.61 |        0.76 |        0.76 |        0.42 |        0.10 |        0.37 |        0.17 |        1.56 |        0.23 |        0.14 |        1.84
  Time (ns)                          |   867176843 |   867176758 |   867176941 |   867176764 |   867176771 |   867176800 |   867176797 |   867176814 |   867177017 |   867175201 |   867177503 |   867176761 |   867176775 |   867176879 |   867176972 |   867176734
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46140708 |   246072832 |   114173224 |    19508768 |   145987713 |   205367710 |    90472353 |   302532992 |    67163791 |    34399075 |   146222996 |     4038548 |   269897628 |    32335488 |    27854225 |   883213723
  num incorrect                      |     4111464 |    41350937 |    19323776 |      345795 |     8294472 |    48001271 |      752185 |    77484353 |    40415362 |     4720676 |    32283630 |       26996 |    46365553 |      756714 |     2282298 |    60252387
  misprediction rate                 |       8.18% |      14.39% |      14.48% |       1.74% |       5.38% |      18.95% |       0.82% |      20.39% |      37.57% |      12.07% |      18.09% |       0.66% |      14.66% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.27 |       13.52 |        9.62 |        0.40 |        2.50 |       30.11 |        0.38 |       39.17 |       36.56 |       18.88 |       33.34 |        0.06 |       11.44 |        1.25 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31422128 |   448240820 |   225308065 |    78732076 |   316510320 |   223507252 |   150306254 |   257315970 |   131878563 |    43801034 |   134840943 |    39552735 |   491846175 |    60986564 |    29892302 |   784745199
    num misses                       |          42 |          65 |          56 |           4 |           8 |         168 |          43 |          19 |          10 |          84 |         242 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    93092229 |  1467058472 |   944721888 |   345731264 |  1011145307 |   622747246 |  1130558843 |   665840459 |   508503505 |   116504258 |   376078585 |   121568522 |  1709251903 |   210999927 |    96746626 |  1559674717
    num misses                       |     1546771 |     8183428 |      609412 |      174163 |      319273 |     1104252 |      152403 |     2944606 |     3477993 |     4543361 |     2004546 |      215862 |    12139521 |      327425 |      473198 |          23
    miss rate                        |       1.66% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.68% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.75 |        2.67 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.48 |        2.99 |        0.54 |        1.34 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1546813 |     8183493 |      609468 |      174167 |      319281 |     1104420 |      152446 |     2944625 |     3478003 |     4543445 |     2004788 |      215865 |    12139539 |      327472 |      473240 |          62
    num misses                       |      424901 |       52252 |       96182 |       97155 |        8090 |      177024 |       44165 |      616638 |     2763436 |     1361718 |      185585 |      215699 |       92914 |      101764 |      149771 |          62
