                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2865005509 |   851828848 |  5892507577 |  3107252374 |  3479434409 |   487790297 |  2287813938 |   249999989
  Cycles                             |  3146350801 |  3146350879 |  3146350505 |  3146350509 |  3146350743 |  3146350642 |  3146350520 |  3146346269
  IPC                                |        0.91 |        0.27 |        1.87 |        0.99 |        1.11 |        0.16 |        0.73 |        0.08
  Time (ns)                          |  1048783601 |  1048783627 |  1048783502 |  1048783503 |  1048783581 |  1048783548 |  1048783507 |  1048782090
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   437943751 |   117152568 |  1087465857 |   166848171 |   524797723 |   114271427 |   348901646 |    43244780
  num incorrect                      |   112344243 |    16088606 |    74185961 |   118200089 |    58956099 |    12690969 |    74498990 |    11689069
  misprediction rate                 |      20.42% |      12.07% |       6.39% |      41.47% |      10.10% |      10.00% |      17.60% |      21.28%
  mpki                               |       39.21 |       18.89 |       12.59 |       38.04 |       16.94 |       26.02 |       32.56 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   372778239 |   149278287 |   966223983 |   252743895 |   557079933 |    41247053 |   315266839 |    23761816
    num misses                       |          19 |         101 |          39 |          52 |       20374 |       33860 |         444 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   964307659 |   396956135 |  1920361339 |   915613109 |  1401299478 |   169024298 |   887417385 |    88558906
    num misses                       |     4268707 |    15477870 |          23 |       54452 |     7826526 |     2600993 |     4718562 |    21160325
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.56% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.17 |        0.00 |        0.02 |        2.25 |        5.33 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4268726 |    15477971 |          62 |       54504 |     7846900 |     2634853 |     4719006 |    21160328
    num misses                       |      893736 |     4639575 |          62 |       48551 |     1115579 |     2228654 |      459371 |    10898190
    miss rate                        |      20.94% |      29.98% |     100.00% |      89.08% |      14.22% |      84.58% |       9.73% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.57 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   372778239 |   149278287 |   966223983 |   252743895 |   557079933 |    41247053 |   315266839 |    23761816
    num cache misses                 |     1500285 |     1788488 |     9285275 |       80462 |     9543243 |      674968 |    17969784 |       56078
    miss rate                        |       0.40% |       1.20% |       0.96% |       0.03% |       1.71% |       1.64% |       5.70% |       0.24%
    mpki                             |        0.52 |        2.10 |        1.58 |        0.03 |        2.74 |        1.38 |        7.85 |        0.22
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   964307659 |   396956135 |  1920361339 |   915613109 |  1401299478 |   169024298 |   887417385 |    88558906
    num cache misses                 |     3828176 |    22042020 |      153715 |     3408272 |    12534691 |    14469927 |    20641549 |    28752035
    miss rate                        |       0.40% |       5.55% |       0.01% |       0.37% |       0.89% |       8.56% |       2.33% |      32.47%
    mpki                             |        1.34 |       25.88 |        0.03 |        1.10 |        3.60 |       29.66 |        9.02 |      115.01
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6178952 |    27856056 |     9463926 |     3632339 |    22534993 |    15179418 |    39455668 |    32282307
    num cache misses                 |     1831826 |    18100706 |      456233 |     3335744 |     4970610 |    14329102 |    15118773 |    20270384
    miss rate                        |      29.65% |      64.98% |       4.82% |      91.83% |      22.06% |      94.40% |      38.32% |      62.79%
    mpki                             |        0.64 |       21.25 |        0.08 |        1.07 |        1.43 |       29.38 |        6.61 |       81.08
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2701991 |    22142930 |      481166 |     3482483 |     5434222 |    14365332 |    15966847 |    23815647
    num cache misses                 |     1784451 |    13636034 |      454801 |     3331657 |     4159186 |    13329214 |     4259378 |    15868024
    miss rate                        |      66.04% |      61.58% |      94.52% |      95.67% |      76.54% |      92.79% |      26.68% |      66.63%
    mpki                             |        0.62 |       16.01 |        0.08 |        1.07 |        1.20 |       27.33 |        1.86 |       63.47
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    72484231 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.60 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.59 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
