                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   376911105 |  6456768180 |   273306339 |   382417763 |   249999973 |  1305105605 |   655745332 |   259240507 |  4435978279 |   620087175 |  1521765591 |   493290919 |  4456406749 |  1348321516 |  2391207667 |  4715587195
  Cycles                             |  3578504862 |  3578504136 |  3578504136 |  3578504758 |  3578503085 |  3578504191 |  3578505160 |  3578504136 |  3578504137 |  3578505394 |  3578504671 |  3578505979 |  3578504846 |  3578504675 |  3578504136 |  3578505861
  IPC                                |        0.11 |        1.80 |        0.08 |        0.11 |        0.07 |        0.36 |        0.18 |        0.07 |        1.24 |        0.17 |        0.43 |        0.14 |        1.25 |        0.38 |        0.67 |        1.32
  Time (ns)                          |  1192834954 |  1192834712 |  1192834712 |  1192834919 |  1192834362 |  1192834730 |  1192835053 |  1192834712 |  1192834712 |  1192835131 |  1192834890 |  1192835326 |  1192834949 |  1192834892 |  1192834712 |  1192835287
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29872923 |  1191600072 |    46713692 |     7195532 |    40600608 |    79325802 |    40125038 |    35677794 |   195410389 |    18921113 |   163903675 |     4447591 |   358335230 |     1757457 |   136942708 |   626002967
  num incorrect                      |     2447698 |    81289563 |     4203249 |    10018265 |     2521753 |    47734163 |     1513470 |     4892831 |    11103801 |     9084206 |    24849578 |       29724 |    60189632 |       29784 |    23171062 |    63730581
  misprediction rate                 |       7.57% |       6.39% |       8.26% |      58.20% |       5.85% |      37.57% |       3.63% |      12.06% |       5.38% |      32.44% |      13.17% |       0.66% |      14.38% |       1.67% |      14.47% |       9.24%
  mpki                               |        6.49 |       12.59 |       15.38 |       26.20 |       10.09 |       36.57 |        2.31 |       18.87 |        2.50 |       14.65 |       16.33 |        0.06 |       13.51 |        0.02 |        9.69 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31834773 |  1058748128 |    31852284 |    41951302 |    41868591 |   155763620 |    62460912 |    45418445 |   422812541 |    48148228 |   178847991 |    43595853 |   652807632 |   154441989 |   269124160 |   708286742
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        3061
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   103768194 |  2104250354 |    94232956 |   140358249 |    75636447 |   600209282 |   219630169 |   120790949 |  1350413810 |   279854265 |   683697390 |   133943471 |  2136512937 |  1008620693 |  1122143610 |  1843746625
    num misses                       |      508553 |          23 |     1569941 |      999250 |       88470 |     4122067 |     1750229 |     4711393 |      431508 |      284804 |     7199453 |      237603 |    11923382 |    36458187 |      723068 |      565259
    miss rate                        |       0.49% |       0.00% |       1.67% |       0.71% |       0.12% |       0.69% |       0.80% |       3.90% |       0.03% |       0.10% |       1.05% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.35 |        0.00 |        5.74 |        2.61 |        0.35 |        3.16 |        2.67 |       18.17 |        0.10 |        0.46 |        4.73 |        0.48 |        2.68 |       27.04 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      508595 |          62 |     1569983 |      999264 |       88474 |     4122077 |     1750251 |     4711477 |      431516 |      284807 |     7199463 |      237606 |    11923447 |    36458193 |      723124 |      568320
    num misses                       |      160255 |          62 |      431067 |      999253 |       88474 |     3277263 |      160206 |     1416440 |       10769 |      189372 |      635810 |      237423 |       75695 |    26026402 |      113943 |       16691
    miss rate                        |      31.51% |     100.00% |      27.46% |     100.00% |     100.00% |      79.51% |       9.15% |      30.06% |       2.50% |      66.49% |       8.83% |      99.92% |       0.63% |      71.39% |      15.76% |       2.94%
    mpki                             |        0.43 |        0.00 |        1.58 |        2.61 |        0.35 |        2.51 |        0.24 |        5.46 |        0.00 |        0.31 |        0.42 |        0.48 |        0.02 |       19.30 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31834773 |  1058748128 |    31852284 |    41951302 |    41868591 |   155763620 |    62460912 |    45418445 |   422812541 |    48148228 |   178847991 |    43595853 |   652807632 |   154441989 |   269124160 |   708286742
