                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2023392291 |  1003312551 |  2039580602 |  1162298907 |  5942940852 |   433416128 |  5277506382 |  3213016087 |  7101250072 |   414223805 |   644573132 |  5469917523 |   249999981 |  1613952331 |  1711908436 |  6354929983
  Cycles                             |  3928208471 |  3928208460 |  3928208460 |  3928209070 |  3928208460 |  3928208524 |  3928208460 |  3928208567 |  3928208450 |  3928208542 |  3928208712 |  3928208456 |  3928206127 |  3928208907 |  3928208460 |  3928208460
  IPC                                |        0.52 |        0.26 |        0.52 |        0.30 |        1.51 |        0.11 |        1.34 |        0.82 |        1.81 |        0.11 |        0.16 |        1.39 |        0.06 |        0.41 |        0.44 |        1.62
  Time (ns)                          |  1309402824 |  1309402820 |  1309402820 |  1309403024 |  1309402820 |  1309402842 |  1309402820 |  1309402856 |  1309402817 |  1309402848 |  1309402904 |  1309402819 |  1309402043 |  1309402969 |  1309402820 |  1309402820
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   123006292 |    34114126 |     2654431 |    71521832 |   339220507 |    59588555 |   232859699 |    59070845 |  1310539724 |    68408813 |    51114715 |   251892799 |    58565837 |    36605926 |   259653483 |   423443314
  num incorrect                      |    74019823 |    15925744 |       44984 |     2576390 |    57396488 |     8206603 |    13223395 |     8917577 |    89403735 |     4349081 |     4194758 |     2096030 |     6500447 |      650724 |    56462078 |    72694139
  misprediction rate                 |      37.57% |      31.83% |       1.67% |       3.48% |      14.47% |      12.10% |       5.37% |      13.12% |       6.39% |       5.98% |       7.58% |       0.83% |       9.99% |       1.75% |      17.86% |      14.65%
  mpki                               |       36.58 |       15.87 |        0.02 |        2.22 |        9.66 |       18.93 |        2.51 |        2.78 |       12.59 |       10.50 |        6.51 |        0.38 |       26.00 |        0.40 |       32.98 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   241521768 |    78576341 |   233633171 |   110543844 |   667736564 |    75907266 |   502723418 |   305754435 |  1164428225 |    69407016 |    54049333 |   418473747 |    21135842 |   144934960 |   236755106 |   771069325
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         106 |          39 |           4 |          42 |          43 |       17441 |           4 |         356 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   930250300 |   433037979 |  1525681296 |   387893248 |  2791148470 |   201955856 |  1605128173 |  1635456363 |  2314289098 |   126471179 |   177480001 |  3147570450 |    86633855 |   636384646 |   664935492 |  2679638715
    num misses                       |     6401340 |      449265 |    55003058 |     3101329 |     1803089 |     7860430 |      513538 |     3636904 |          23 |      150470 |      875076 |      424490 |     1331653 |      329450 |     3530737 |    19048555
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.80% |       0.06% |       3.89% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       26.97 |        2.67 |        0.30 |       18.14 |        0.10 |        1.13 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.20 |        2.06 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6401350 |      449268 |    55003064 |     3101351 |     1803145 |     7860522 |      513546 |     3637010 |          62 |      150474 |      875118 |      424533 |     1349094 |      329454 |     3531093 |    19048573
    num misses                       |     5089309 |      307739 |    39274143 |      293587 |      284137 |     2345435 |       12847 |       49081 |          62 |      150474 |      273844 |      121751 |     1140457 |      177900 |      323325 |      145338
    miss rate                        |      79.50% |      68.50% |      71.40% |       9.47% |      15.76% |      29.84% |       2.50% |       1.35% |     100.00% |     100.00% |      31.29% |      28.68% |      84.54% |      54.00% |       9.16% |       0.76%
    mpki                             |        2.52 |        0.31 |       19.26 |        0.25 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   241521768 |    78576341 |   233633171 |   110543844 |   667736564 |    75907266 |   502723418 |   305754435 |  1164428225 |    69407016 |    54049333 |   418473747 |    21135842 |   144934960 |   236755106 |   771069325
    num cache misses                 |      131578 |      112042 |     1027459 |      722898 |     1943266 |     1661663 |       84911 |      551611 |    11029796 |       11601 |      104094 |      378024 |      408367 |      198945 |    13885844 |     6686054
    miss rate                        |       0.05% |       0.14% |       0.44% |       0.65% |       0.29% |       2.19% |       0.02% |       0.18% |       0.95% |       0.02% |       0.19% |       0.09% |       1.93% |       0.14% |       5.87% |       0.87%
    mpki                             |        0.07 |        0.11 |        0.50 |        0.62 |        0.33 |        3.83 |        0.02 |        0.17 |        1.55 |        0.03 |        0.16 |        0.07 |        1.63 |        0.12 |        8.11 |        1.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   930250300 |   433037979 |  1525681296 |   387893248 |  2791148470 |   201955856 |  1605128173 |  1635456363 |  2314289098 |   126471179 |   177480001 |  3147570450 |    86633855 |   636384646 |   664935492 |  2679638715
    num cache misses                 |    14356536 |    22205593 |    16843679 |    22120704 |    17126878 |    11518537 |    42691935 |    25025729 |      276179 |     9632756 |     9539641 |    29584971 |     7457453 |    16196296 |    14513330 |    12765233
