                                   | Core 0    
  Instructions                     |   99999972
  Cycles                           |  218046896
  IPC                              |       0.46
  Time (ns)                        |   72682299
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335667
    num misses                     |     533900
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     533918
    num misses                     |     292194
    miss rate                      |     54.73%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      87084
    miss rate                      |      0.72%
    mpki                           |       0.87
  Cache L1-D                       |           
    num cache accesses             |   45335667
    num cache misses               |    1737372
    miss rate                      |      3.83%
    mpki                           |      17.37
  Cache L2                         |           
    num cache accesses             |    2455250
    num cache misses               |    1742773
    miss rate                      |     70.98%
    mpki                           |      17.43
  Cache L3                         |           
    num cache accesses             |    2374154
    num cache misses               |    1706085
    miss rate                      |     71.86%
    mpki                           |      17.06
DRAM summary                       |           
  num dram accesses                |    3395786
  average dram access latency (ns) |      51.72
  average dram queueing delay      |       1.72
Coherency Traffic                  |           
  num loads from dram              |    1158738
  num loads from dram cache        |          0
  num loads from remote cache      |          0
