                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   863847233 |  1493126961 |  1675240704 |   971241289 |   724098232 |  1216599959 |  1860320401
  Cycles                             |  1127646223 |  1127647950 |  1127648131 |  1127648106 |  1127648238 |  1127647958 |  1127647950 |  1127647950
  IPC                                |        0.22 |        0.77 |        1.32 |        1.49 |        0.86 |        0.64 |        1.08 |        1.65
  Time (ns)                          |   375882074 |   375882650 |   375882710 |   375882702 |   375882746 |   375882653 |   375882650 |   375882650
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19300556 |    84887540 |    73289899 |     1270049 |    44002341 |   183444165 |   246891928
  num incorrect                      |     2521753 |      341994 |    14394897 |     4180838 |       21524 |    26480890 |    20607783 |    25027122
  misprediction rate                 |       5.85% |       1.74% |      14.50% |       5.40% |       1.67% |      37.57% |      10.10% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.64 |        2.50 |        0.02 |       36.57 |       16.94 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77906310 |   167489941 |   160028118 |   111237921 |    86381259 |   194806315 |   279737392
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7341 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   341710072 |   702152346 |   511922703 |   726584082 |   332919230 |   490224786 |   728223475
    num misses                       |       88470 |      171797 |      450427 |      161602 |    26292977 |     2282023 |     2771739 |      233883
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.69% |       0.57% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.07 |        3.15 |        2.28 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      171801 |      450483 |      161610 |    26292983 |     2282033 |     2779080 |      235164
    num misses                       |       88474 |       96026 |       71119 |        4130 |    18822000 |     1813855 |      396597 |        6836
    miss rate                        |     100.00% |      55.89% |      15.79% |       2.56% |      71.59% |      79.48% |      14.27% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.38 |        2.50 |        0.33 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77906310 |   167489941 |   160028118 |   111237921 |    86381259 |   194806315 |   279737392
    num cache misses                 |        7093 |      100448 |      487136 |       33628 |      468345 |       47865 |     3781675 |     5793079
    miss rate                        |       0.02% |       0.13% |       0.29% |       0.02% |       0.42% |       0.06% |       1.94% |       2.07%
    mpki                             |        0.03 |        0.12 |        0.33 |        0.02 |        0.48 |        0.07 |        3.11 |        3.11
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   341710072 |   702152346 |   511922703 |   726584082 |   332919230 |   490224786 |   728223475
    num cache misses                 |     5663721 |     8528990 |     4298824 |    13692016 |     8009570 |     5143913 |     4664972 |     9557239
    miss rate                        |       7.49% |       2.50% |       0.61% |       2.67% |       1.10% |       1.55% |       0.95% |       1.31%
    mpki                             |       22.65 |        9.87 |        2.88 |        8.17 |        8.25 |        7.10 |        3.83 |        5.14
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7690489 |     8629852 |     4791385 |    13790576 |     8478359 |     5656311 |     8596645 |    15419979
    num cache misses                 |     5670814 |     6245575 |     3369147 |      538918 |     5932696 |     4832463 |     4519167 |      942311
    miss rate                        |      73.74% |      72.37% |      70.32% |       3.91% |      69.97% |      85.43% |      52.57% |       6.11%
    mpki                             |       22.68 |        7.23 |        2.26 |        0.32 |        6.11 |        6.67 |        3.71 |        0.51
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7690489 |     6246481 |     3375004 |      606325 |     5933254 |     5358882 |     4669733 |     1012274
    num cache misses                 |     5660171 |     5749379 |     1578351 |      395519 |     5058388 |     1537501 |     1345295 |      539153
    miss rate                        |      73.60% |      92.04% |      46.77% |      65.23% |      85.25% |      28.69% |      28.81% |      53.26%
    mpki                             |       22.64 |        6.66 |        1.06 |        0.24 |        5.21 |        2.12 |        1.11 |        0.29
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29404819 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      153.34 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       43.33 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
