                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   371693885 |  6305661073 |   269500086 |   374501529 |   249999973 |  1257966374 |   626824164 |   253457434 |  4168423356 |   602432414 |  1457726303 |   472594529 |  3875619636 |  1284166756 |  2260992744 |  4502630176
  Cycles                             |  3506305872 |  3506304804 |  3506306791 |  3506305404 |  3506301511 |  3506305734 |  3506306193 |  3506306418 |  3506306204 |  3506305285 |  3506305082 |  3506307466 |  3506306465 |  3506306403 |  3506305342 |  3506306235
  IPC                                |        0.11 |        1.80 |        0.08 |        0.11 |        0.07 |        0.36 |        0.18 |        0.07 |        1.19 |        0.17 |        0.42 |        0.13 |        1.11 |        0.37 |        0.64 |        1.28
  Time (ns)                          |  1168768624 |  1168768268 |  1168768931 |  1168768468 |  1168767171 |  1168768578 |  1168768731 |  1168768806 |  1168768735 |  1168768429 |  1168768361 |  1168769156 |  1168768822 |  1168768801 |  1168768448 |  1168768745
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29462555 |  1163713669 |    46200409 |     7106982 |    40600608 |    76474849 |    38443160 |    34864788 |   183406224 |    18643235 |   159569743 |     4262523 |   311698862 |     1673634 |   128488280 |   601221113
  num incorrect                      |     2410952 |    79387633 |     4113694 |     9876586 |     2521753 |    46018734 |     1343389 |     4785717 |    10428642 |     8917045 |    24330947 |       28490 |    52342201 |       28364 |    21745213 |    60526377
  misprediction rate                 |       7.56% |       6.39% |       8.18% |      58.15% |       5.85% |      37.57% |       3.38% |      12.07% |       5.38% |      32.35% |      13.23% |       0.66% |      14.38% |       1.67% |      14.47% |       9.15%
  mpki                               |        6.49 |       12.59 |       15.26 |       26.37 |       10.09 |       36.58 |        2.14 |       18.88 |        2.50 |       14.80 |       16.69 |        0.06 |       13.51 |        0.02 |        9.62 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31427460 |  1033972034 |    31451062 |    41260618 |    41868591 |   150158566 |    59707420 |    44404175 |   397461750 |    46827439 |   171268925 |    41766909 |   567752593 |   147094034 |   253570462 |   674066399
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2933
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
