                                   | Core 0    
  Instructions                     |   99999917
  Cycles                           |  625867493
  IPC                              |       0.16
  Time (ns)                        |  208622498
Branch predictor stats             |           
  num correct                      |   16987764
  num incorrect                    |    4886023
  misprediction rate               |     22.34%
  mpki                             |      48.86
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    9678072
    num misses                     |          3
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35503726
    num misses                     |    8311833
    miss rate                      |     23.41%
    mpki                           |      83.12
  L2 TLB                           |           
    num accesses                   |    8311836
    num misses                     |    4149665
    miss rate                      |     49.92%
    mpki                           |      41.50
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    9678072
    num cache misses               |      73515
    miss rate                      |      0.76%
    mpki                           |       0.74
  Cache L1-D                       |           
    num cache accesses             |   35503726
    num cache misses               |   11422654
    miss rate                      |     32.17%
    mpki                           |     114.23
  Cache L2                         |           
    num cache accesses             |   13023701
    num cache misses               |    9694341
    miss rate                      |     74.44%
    mpki                           |      96.94
  Cache L3                         |           
    num cache accesses             |   11235224
    num cache misses               |    6526697
    miss rate                      |     58.09%
    mpki                           |      65.27
DRAM summary                       |           
  num dram accesses                |    8191863
  average dram access latency (ns) |      50.60
  average dram queueing delay      |       0.60
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
