                                   | Core 0    
  Instructions                     |   99999974
  Cycles                           |  216510915
  IPC                              |       0.46
  Time (ns)                        |   72170305
Branch predictor stats             |           
  num correct                      |   10548859
  num incorrect                    |    2724376
  misprediction rate               |     20.53%
  mpki                             |      27.24
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   12176731
    num misses                     |         18
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   45335671
    num misses                     |     533899
    miss rate                      |      1.18%
    mpki                           |       5.34
  L2 TLB                           |           
    num accesses                   |     533917
    num misses                     |     292195
    miss rate                      |     54.73%
    mpki                           |       2.92
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   12176731
    num cache misses               |      86282
    miss rate                      |      0.71%
    mpki                           |       0.86
  Cache L1-D                       |           
    num cache accesses             |   45335671
    num cache misses               |    1736857
    miss rate                      |      3.83%
    mpki                           |      17.37
  Cache L2                         |           
    num cache accesses             |    2453959
    num cache misses               |    1741456
    miss rate                      |     70.97%
    mpki                           |      17.41
  Cache L3                         |           
    num cache accesses             |    2372863
    num cache misses               |    1704768
    miss rate                      |     71.84%
    mpki                           |      17.05
DRAM summary                       |           
  num dram accesses                |    3393152
  average dram access latency (ns) |      52.27
  average dram queueing delay      |       2.27
Coherency Traffic                  |           
  num loads from dram              |    1158445
  num loads from dram cache        |          0
  num loads from remote cache      |          0
