                                   | Core 0    
  Instructions                     |   99999865
  Cycles                           |  175703491
  IPC                              |       0.57
  Time (ns)                        |   58567830
Branch predictor stats             |           
  num correct                      |   15709240
  num incorrect                    |    3021401
  misprediction rate               |     16.13%
  mpki                             |      30.21
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   14052046
    num misses                     |        246
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   38559701
    num misses                     |     195123
    miss rate                      |      0.51%
    mpki                           |       1.95
  L2 TLB                           |           
    num accesses                   |     195369
    num misses                     |      47491
    miss rate                      |     24.31%
    mpki                           |       0.47
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   14052046
    num cache misses               |     746153
    miss rate                      |      5.31%
    mpki                           |       7.46
  Cache L1-D                       |           
    num cache accesses             |   38559701
    num cache misses               |    1474613
    miss rate                      |      3.82%
    mpki                           |      14.75
  Cache L2                         |           
    num cache accesses             |    2328084
    num cache misses               |    1460040
    miss rate                      |     62.71%
    mpki                           |      14.60
  Cache L3                         |           
    num cache accesses             |    1567401
    num cache misses               |    1445440
    miss rate                      |     92.22%
    mpki                           |      14.45
DRAM summary                       |           
  num dram accesses                |    2874496
  average dram access latency (ns) |      52.40
  average dram queueing delay      |       2.40
Coherency Traffic                  |           
  num loads from dram              |     549627
  num loads from dram cache        |          0
  num loads from remote cache      |          0
