                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   396537802 |  6556045203 |   330402985 |   402100067 |   264981827 |  1492123149 |   736553070 |   249999886 |  4431706615 |   669113177 |  2339860201 |   478135539 |  4909039524 |  1299299773 |  4270858587 |  4965328194
  Cycles                             |  3583413534 |  3583412217 |  3583412388 |  3583413654 |  3583413673 |  3583413463 |  3583413487 |  3583411404 |  3583412217 |  3583412215 |  3583412205 |  3583412748 |  3583412212 |  3583413618 |  3583412205 |  3583413880
  IPC                                |        0.11 |        1.83 |        0.09 |        0.11 |        0.07 |        0.42 |        0.21 |        0.07 |        1.24 |        0.19 |        0.65 |        0.13 |        1.37 |        0.36 |        1.19 |        1.39
  Time (ns)                          |  1194471178 |  1194470739 |  1194470796 |  1194471218 |  1194471225 |  1194471155 |  1194471163 |  1194470468 |  1194470739 |  1194470739 |  1194470735 |  1194470916 |  1194470738 |  1194471206 |  1194470735 |  1194471294
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    31481145 |  1209922116 |    55674631 |     7415692 |    43301787 |    90711143 |    45506071 |    34399075 |   195146973 |    19801711 |   253246233 |     4312190 |   394826827 |     1697403 |   243128353 |   659328139
  num incorrect                      |     2587775 |    82539905 |     5116388 |    10370521 |     2541054 |    54586481 |     1577366 |     4720676 |    11092489 |     9586958 |    38570468 |       28820 |    66305251 |       28766 |    41102168 |    67092909
  misprediction rate                 |       7.60% |       6.39% |       8.42% |      58.31% |       5.54% |      37.57% |       3.35% |      12.07% |       5.38% |      32.62% |      13.22% |       0.66% |      14.38% |       1.67% |      14.46% |       9.24%
  mpki                               |        6.53 |       12.59 |       15.49 |       25.79 |        9.59 |       36.58 |        2.14 |       18.88 |        2.50 |       14.33 |       16.48 |        0.06 |       13.51 |        0.02 |        9.62 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    33325278 |  1075028276 |    38575819 |    43668550 |    44589072 |   178106668 |    70031269 |    43801034 |   422443221 |    51953851 |   275245249 |    42256660 |   719167507 |   148815729 |   479322070 |   745683895
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        3220
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   109229772 |  2136608928 |   115832376 |   146038377 |    79726825 |   685948045 |   244902338 |   116504258 |  1349398329 |   305358332 |  1051429521 |   129845808 |  2353681369 |   971987807 |  2007600320 |  1941030587
    num misses                       |      542133 |          23 |     2034305 |     1022814 |       93784 |     4719257 |     1978422 |     4540781 |      431303 |      308693 |    10753717 |      230412 |    13137039 |    35178039 |     1297105 |      595205
