                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2083340158 |  1064479513 |  2048545861 |  1094992284 |  3365347402 |   424660007 |  5548135496 |  2976692116 |  7530147793 |   451001167 |  6321732904 |  5057914248 |   249999981 |  1636656934 |  1658132755 |  6137682022
  Cycles                             |  4215785497 |  4215785769 |  4215785801 |  4215785435 |  4215785481 |  4215785850 |  4215785432 |  4215786038 |  4215785500 |  4215786043 |  4215785431 |  4215785548 |  4215781741 |  4215785946 |  4215785708 |  4215785739
  IPC                                |        0.49 |        0.25 |        0.49 |        0.26 |        0.80 |        0.10 |        1.32 |        0.71 |        1.79 |        0.11 |        1.50 |        1.20 |        0.06 |        0.39 |        0.39 |        1.46
  Time (ns)                          |  1405261832 |  1405261923 |  1405261934 |  1405261812 |  1405261827 |  1405261950 |  1405261811 |  1405262013 |  1405261833 |  1405262014 |  1405261810 |  1405261849 |  1405260580 |  1405261982 |  1405261903 |  1405261913
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   126630029 |    35076866 |     2674084 |    67607724 |   192205085 |    58398083 |   244630419 |    54519956 |  1389693377 |    74869462 |   501104912 |   232916775 |    58565837 |    37181919 |   251856846 |   409045151
  num incorrect                      |    76199411 |    16504887 |       45318 |     2226289 |    32562292 |     8038465 |    13891705 |     8222599 |    94803639 |     4540397 |    40974830 |     1937389 |     6500447 |      661321 |    54517584 |    70173386
  misprediction rate                 |      37.57% |      32.00% |       1.67% |       3.19% |      14.49% |      12.10% |       5.37% |      13.11% |       6.39% |       5.72% |       7.56% |       0.82% |       9.99% |       1.75% |      17.79% |      14.64%
  mpki                               |       36.58 |       15.51 |        0.02 |        2.03 |        9.68 |       18.93 |        2.50 |        2.76 |       12.59 |       10.07 |        6.48 |        0.38 |       26.00 |        0.40 |       32.88 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   248642474 |    83152362 |   234637057 |   104125834 |   378596797 |    74377628 |   528639182 |   283210393 |  1234756601 |    76058993 |   529599657 |   386950786 |    21135842 |   146850353 |   228972082 |   744664891
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         102 |          39 |           4 |          42 |          43 |       17441 |           4 |         350 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   958079669 |   465749240 |  1532467118 |   362255151 |  1580367707 |   197894606 |  1688102347 |  1516043655 |  2454067017 |   136544852 |  1739807993 |  2910494175 |    86633855 |   645222959 |   643791056 |  2587750306
    num misses                       |     6576408 |      480423 |    55392572 |     3028416 |     1018993 |     7709200 |      539297 |     3362298 |          23 |      163468 |     8497439 |      391932 |     1331660 |      335592 |     3405803 |    18368365
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.84% |       0.06% |       3.90% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       27.04 |        2.77 |        0.30 |       18.15 |        0.10 |        1.13 |        0.00 |        0.36 |        1.34 |        0.08 |        5.33 |        0.21 |        2.05 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6576418 |      480426 |    55392578 |     3028438 |     1019049 |     7709292 |      539305 |     3362400 |          62 |      163472 |     8497481 |      391975 |     1349101 |      335596 |     3406153 |    18368383
    num misses                       |     5228336 |      326069 |    39550714 |      282489 |      160549 |     2301166 |       13465 |       45376 |          62 |      163472 |     2644004 |      113129 |     1140474 |      180290 |      315676 |      140174
    miss rate                        |      79.50% |      67.87% |      71.40% |       9.33% |      15.75% |      29.85% |       2.50% |       1.35% |     100.00% |     100.00% |      31.12% |      28.86% |      84.54% |      53.72% |       9.27% |       0.76%
    mpki                             |        2.51 |        0.31 |       19.31 |        0.26 |        0.05 |        5.42 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   248642474 |    83152362 |   234637057 |   104125834 |   378596797 |    74377628 |   528639182 |   283210393 |  1234756601 |    76058993 |   529599657 |   386950786 |    21135842 |   146850353 |   228972082 |   744664891
    num cache misses                 |       90542 |       59438 |      531683 |      339208 |      804475 |     1173139 |       45101 |      142312 |    11706389 |        6375 |      706643 |      262456 |      371418 |       94988 |    13316026 |     6294211
    miss rate                        |       0.04% |       0.07% |       0.23% |       0.33% |       0.21% |       1.58% |       0.01% |       0.05% |       0.95% |       0.01% |       0.13% |       0.07% |       1.76% |       0.06% |       5.82% |       0.85%
    mpki                             |        0.04 |        0.06 |        0.26 |        0.31 |        0.24 |        2.76 |        0.01 |        0.05 |        1.55 |        0.01 |        0.11 |        0.05 |        1.49 |        0.06 |        8.03 |        1.03
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   958079669 |   465749240 |  1532467118 |   362255151 |  1580367707 |   197894606 |  1688102347 |  1516043655 |  2454067017 |   136544852 |  1739807993 |  2910494175 |    86633855 |   645222959 |   643791056 |  2587750306
    num cache misses                 |    14795563 |    23575292 |    16902222 |    21369827 |     9529666 |    11138286 |    44891025 |    23110656 |      420089 |    10461337 |    92792985 |    26509222 |     7429137 |    16431890 |    14187415 |    12521371
    miss rate                        |       1.54% |       5.06% |       1.10% |       5.90% |       0.60% |       5.63% |       2.66% |       1.52% |       0.02% |       7.66% |       5.33% |       0.91% |       8.58% |       2.55% |       2.20% |       0.48%
    mpki                             |        7.10 |       22.15 |        8.25 |       19.52 |        2.83 |       26.23 |        8.09 |        7.76 |        0.06 |       23.20 |       14.68 |        5.24 |       29.72 |       10.04 |        8.56 |        2.04
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16064914 |    25228157 |    17446583 |    23328204 |    10358640 |    14885648 |    45130482 |    23729566 |    12223530 |    13861732 |    93603878 |    26791937 |     7823627 |    16563782 |    28242002 |    19044617
    num cache misses                 |    12452272 |    20959914 |    11860874 |     6957070 |     6011781 |    10065002 |     1279687 |     5473252 |      586648 |    10467712 |    80812208 |    16250939 |     7428489 |    11655088 |    13176725 |     1270124
    miss rate                        |      77.51% |      83.08% |      67.98% |      29.82% |      58.04% |      67.62% |       2.84% |      23.07% |       4.80% |      75.52% |      86.33% |      60.66% |      94.95% |      70.36% |      46.66% |       6.67%
    mpki                             |        5.98 |       19.69 |        5.79 |        6.35 |        1.79 |       23.70 |        0.23 |        1.84 |        0.08 |       23.21 |       12.78 |        3.21 |       29.71 |        7.12 |        7.95 |        0.21
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13922355 |    22553341 |    11873870 |     8603439 |     6042801 |    12646348 |     1476300 |     5951323 |      683704 |    13861732 |    80916780 |    16272336 |     7452452 |    11703189 |    13916891 |     1499820
    num cache misses                 |     3656489 |    20889034 |    11146689 |     6401591 |     5010400 |     8598027 |     1157702 |     2973660 |      538614 |    10458356 |     2478472 |     5359611 |     7335109 |    11548086 |     4257618 |     1135736
    miss rate                        |      26.26% |      92.62% |      93.88% |      74.41% |      82.92% |      67.99% |      78.42% |      49.97% |      78.78% |      75.45% |       3.06% |      32.94% |      98.43% |      98.67% |      30.59% |      75.72%
    mpki                             |        1.76 |       19.62 |        5.44 |        5.85 |        1.49 |       20.25 |        0.21 |        1.00 |        0.07 |       23.19 |        0.39 |        1.06 |       29.34 |        7.06 |        2.57 |        0.19
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   134079264 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      326.35 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      216.34 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
