                                   | Core 0    
  Instructions                     |  249999958
  Cycles                           |  184371637
  IPC                              |       1.36
  Time (ns)                        |   61457213
Branch predictor stats             |           
  num correct                      |   27117041
  num incorrect                    |    4135684
  misprediction rate               |     13.23%
  mpki                             |      16.54
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   29456652
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  112368416
    num misses                     |    1121866
    miss rate                      |      1.00%
    mpki                           |       4.49
  L2 TLB                           |           
    num accesses                   |    1121876
    num misses                     |      99125
    miss rate                      |      8.84%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   29456652
    num cache misses               |      21174
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  112368416
    num cache misses               |    3594992
    miss rate                      |      3.20%
    mpki                           |      14.38
  Cache L2                         |           
    num cache accesses             |    3630940
    num cache misses               |    2535700
    miss rate                      |     69.84%
    mpki                           |      10.14
  Cache L3                         |           
    num cache accesses             |    2551921
    num cache misses               |     174895
    miss rate                      |      6.85%
    mpki                           |       0.70
DRAM summary                       |           
  num dram accesses                |     280565
  average dram access latency (ns) |     129.49
  average dram queueing delay      |      44.45
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
