                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5569212676 |  3283830513 |  3656419878 |  4761342820 |   965299238 |  2593529446 |  5619897532 |   249999989
  Cycles                             |  4149206210 |  4149206172 |  4149206165 |  4149206141 |  4149206149 |  4149206160 |  4149206142 |  4149203660
  IPC                                |        1.34 |        0.79 |        0.88 |        1.15 |        0.23 |        0.63 |        1.35 |        0.06
  Time (ns)                          |  1383068737 |  1383068724 |  1383068722 |  1383068714 |  1383068717 |  1383068720 |  1383068714 |  1383067887
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   493954774 |   355143986 |   470597201 |   271023713 |   163312700 |   157644312 |   258791820 |    43244780
  num incorrect                      |    82462754 |    54044492 |   109940068 |    45842855 |    15082917 |    94861901 |     2151753 |    11689069
  misprediction rate                 |      14.31% |      13.21% |      18.94% |      14.47% |       8.45% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.81 |       16.46 |       30.07 |        9.63 |       15.63 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   632490606 |   386456181 |   512800555 |   534354573 |   111897828 |   309541284 |   429941090 |    23761816
    num misses                       |        1921 |          10 |         256 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2328657615 |  1475957975 |  1429613247 |  2238369561 |   335135180 |  1192659079 |  3233881389 |    88558906
    num misses                       |     1223464 |    15099240 |     2539353 |     1444804 |     5717800 |     8188903 |      435751 |    21160198
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.60 |        0.69 |        0.30 |        5.92 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1225385 |    15099250 |     2539609 |     1444860 |     5717842 |     8188913 |      435794 |    21160201
    num misses                       |       38721 |     1335715 |      405243 |      227930 |     1549226 |     6509960 |      125747 |    10898345
    miss rate                        |       3.16% |       8.85% |      15.96% |      15.78% |      27.09% |      79.50% |      28.85% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.60 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   632490606 |   386456181 |   512800555 |   534354573 |   111897828 |   309541284 |   429941090 |    23761816
    num cache misses                 |     8711331 |      283416 |    15991372 |     1558850 |      127283 |      171976 |      387561 |      190016
    miss rate                        |       1.38% |       0.07% |       3.12% |       0.29% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.56 |        0.09 |        4.37 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2328657615 |  1475957975 |  1429613247 |  2238369561 |   335135180 |  1192659079 |  3233881389 |    88558906
    num cache misses                 |    21581858 |    47360183 |    17782704 |    13739268 |    39178617 |    18454193 |    30403004 |    28756586
    miss rate                        |       0.93% |       3.21% |       1.24% |       0.61% |      11.69% |       1.55% |       0.94% |      32.47%
    mpki                             |        3.88 |       14.42 |        4.86 |        2.89 |       40.59 |        7.12 |        5.41 |      115.03
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30385090 |    48171667 |    34860834 |    15316464 |    42982686 |    20228756 |    30825641 |    32638725
    num cache misses                 |    12153159 |    33400325 |    15559503 |    10763012 |    34660201 |    17345556 |    21281392 |    24332876
    miss rate                        |      40.00% |      69.34% |      44.63% |      70.27% |      80.64% |      85.75% |      69.04% |      74.55%
    mpki                             |        2.18 |       10.17 |        4.26 |        2.26 |       35.91 |        6.69 |        3.79 |       97.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12247118 |    33957424 |    16651416 |    10783141 |    38338643 |    19167243 |    21318217 |    28050782
    num cache misses                 |     1863865 |     9733534 |     3220817 |     6832860 |    21448391 |     5331775 |    11057141 |    17210108
    miss rate                        |      15.22% |      28.66% |      19.34% |      63.37% |      55.94% |      27.82% |      51.87% |      61.35%
    mpki                             |        0.33 |        2.96 |        0.88 |        1.44 |       22.22 |        2.06 |        1.97 |       68.84
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   114140768 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      176.91 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       66.90 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
