                                   | Core 0    
  Instructions                     |  249999958
  Cycles                           |  235936378
  IPC                              |       1.06
  Time (ns)                        |   78645459
Branch predictor stats             |           
  num correct                      |   27117041
  num incorrect                    |    4135684
  misprediction rate               |     13.23%
  mpki                             |      16.54
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   29456652
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  112368416
    num misses                     |    1122876
    miss rate                      |      1.00%
    mpki                           |       4.49
  L2 TLB                           |           
    num accesses                   |    1122886
    num misses                     |      99210
    miss rate                      |      8.84%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   29456652
    num cache misses               |      21160
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  112368416
    num cache misses               |    3595434
    miss rate                      |      3.20%
    mpki                           |      14.38
  Cache L2                         |           
    num cache accesses             |    3670595
    num cache misses               |    2537256
    miss rate                      |     69.12%
    mpki                           |      10.15
  Cache L3                         |           
    num cache accesses             |    2594324
    num cache misses               |    1423475
    miss rate                      |     54.87%
    mpki                           |       5.69
DRAM summary                       |           
  num dram accesses                |    2017072
  average dram access latency (ns) |      51.40
  average dram queueing delay      |       1.40
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
