                                   | Core 0    
  Instructions                     |   99999895
  Cycles                           |  155853916
  IPC                              |       0.64
  Time (ns)                        |   51951305
Branch predictor stats             |           
  num correct                      |    7943534
  num incorrect                    |     662598
  misprediction rate               |      7.70%
  mpki                             |       6.63
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    8484514
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   27642136
    num misses                     |     109075
    miss rate                      |      0.39%
    mpki                           |       1.09
  L2 TLB                           |           
    num accesses                   |     109117
    num misses                     |      40219
    miss rate                      |     36.86%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    8484514
    num cache misses               |      15802
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   27642136
    num cache misses               |    1490225
    miss rate                      |      5.39%
    mpki                           |      14.90
  Cache L2                         |           
    num cache accesses             |    1529812
    num cache misses               |    1396371
    miss rate                      |     91.28%
    mpki                           |      13.96
  Cache L3                         |           
    num cache accesses             |    1420205
    num cache misses               |    1306066
    miss rate                      |     91.96%
    mpki                           |      13.06
DRAM summary                       |           
  num dram accesses                |    1420195
  average dram access latency (ns) |      59.00
  average dram queueing delay      |       3.99
Coherency Traffic                  |           
  num loads from dram              |    1207114
  num loads from dram cache        |          0
  num loads from remote cache      |          0
