                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2822354906 |   845157164 |  5668647987 |  2948955342 |  3450015139 |   452489255 |  2007155048 |   249999989
  Cycles                             |  2984407217 |  2984407505 |  2984407200 |  2984407257 |  2984407089 |  2984407898 |  2984407200 |  2984403813
  IPC                                |        0.95 |        0.28 |        1.90 |        0.99 |        1.16 |        0.15 |        0.67 |        0.08
  Time (ns)                          |   994802406 |   994802502 |   994802400 |   994802419 |   994802363 |   994802633 |   994802400 |   994801271
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   431400398 |   116273701 |  1046152259 |   156858676 |   520461217 |   106005409 |   306347623 |    43244780
  num incorrect                      |   110654940 |    15958787 |    71367486 |   112965379 |    58432015 |    11776327 |    65250722 |    11689069
  misprediction rate                 |      20.41% |      12.07% |       6.39% |      41.87% |      10.09% |      10.00% |      17.56% |      21.28%
  mpki                               |       39.21 |       18.88 |       12.59 |       38.31 |       16.94 |       26.03 |       32.51 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   367231500 |   148113949 |   929516336 |   237598826 |   552251523 |    38250899 |   276371423 |    23761816
    num misses                       |          19 |         101 |          39 |          52 |       20212 |       31229 |         406 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   949911235 |   393832926 |  1847404800 |   866008753 |  1388666691 |   156759245 |   778292112 |    88558906
    num misses                       |     4205124 |    15359173 |          23 |       51594 |     7693459 |     2411730 |     4132669 |    21159961
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.55% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.17 |        0.00 |        0.02 |        2.23 |        5.33 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4205143 |    15359274 |          62 |       51646 |     7713671 |     2442959 |     4133075 |    21159964
    num misses                       |      880216 |     4606014 |          62 |       45978 |     1099647 |     2067630 |      406245 |    10898162
    miss rate                        |      20.93% |      29.99% |     100.00% |      89.03% |      14.26% |      84.64% |       9.83% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.57 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   367231500 |   148113949 |   929516336 |   237598826 |   552251523 |    38250899 |   276371423 |    23761816
    num cache misses                 |     1427081 |     2213046 |     8856900 |       75509 |     9472835 |      650647 |    15747901 |      105101
    miss rate                        |       0.39% |       1.49% |       0.95% |       0.03% |       1.72% |       1.70% |       5.70% |       0.44%
    mpki                             |        0.51 |        2.62 |        1.56 |        0.03 |        2.75 |        1.44 |        7.85 |        0.42
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   949911235 |   393832926 |  1847404800 |   866008753 |  1388666691 |   156759245 |   778292112 |    88558906
    num cache misses                 |     3675284 |    21984611 |      101655 |     3224070 |    12332875 |    13442975 |    18298263 |    28735097
    miss rate                        |       0.39% |       5.58% |       0.01% |       0.37% |       0.89% |       8.58% |       2.35% |      32.45%
    mpki                             |        1.30 |       26.01 |        0.02 |        1.09 |        3.57 |       29.71 |        9.12 |      114.94
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5897651 |    27892707 |     8974202 |     3427077 |    22207451 |    14125086 |    34828417 |    32039296
    num cache misses                 |     1691142 |    19566641 |      318497 |     3146532 |     6687904 |    13398835 |    16912327 |    22283695
    miss rate                        |      28.67% |      70.15% |       3.55% |      91.81% |      30.12% |      94.86% |      48.56% |      69.55%
    mpki                             |        0.60 |       23.15 |        0.06 |        1.07 |        1.94 |       29.61 |        8.43 |       89.13
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2503797 |    23270951 |      334144 |     3276764 |     7092693 |    13431737 |    17697610 |    25525858
    num cache misses                 |     1380079 |    12802893 |      318395 |     3138570 |     3672555 |    12799630 |     4672754 |    14972296
    miss rate                        |      55.12% |      55.02% |      95.29% |      95.78% |      51.78% |      95.29% |      26.40% |      58.66%
    mpki                             |        0.49 |       15.15 |        0.06 |        1.06 |        1.06 |       28.29 |        2.33 |       59.89
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    68247969 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      126.67 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       16.66 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
