                                   | Core 0    
  Instructions                     |  499999943
  Cycles                           |  340211731
  IPC                              |       1.47
  Time (ns)                        |  113403911
Branch predictor stats             |           
  num correct                      |   67109844
  num incorrect                    |    6480908
  misprediction rate               |      8.81%
  mpki                             |      12.96
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   54069740
    num misses                     |        139
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  190404465
    num misses                     |     135530
    miss rate                      |      0.07%
    mpki                           |       0.27
  L2 TLB                           |           
    num accesses                   |     135669
    num misses                     |      11045
    miss rate                      |      8.14%
    mpki                           |       0.02
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   54069740
    num cache misses               |     176735
    miss rate                      |      0.33%
    mpki                           |       0.35
  Cache L1-D                       |           
    num cache accesses             |  190404465
    num cache misses               |   13629276
    miss rate                      |      7.16%
    mpki                           |      27.26
  Cache L2                         |           
    num cache accesses             |   13907188
    num cache misses               |    5415321
    miss rate                      |     38.94%
    mpki                           |      10.83
  Cache L3                         |           
    num cache accesses             |    5516537
    num cache misses               |    1470820
    miss rate                      |     26.66%
    mpki                           |       2.94
DRAM summary                       |           
  num dram accesses                |    1664343
  average dram access latency (ns) |      60.32
  average dram queueing delay      |       5.31
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
