                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4942118884 |  4728550667 |  3507451191 |  4679688280 |   976538294 |  1759862237 |  6910143025 |   249999989
  Cycles                             |  4453147470 |  4453147502 |  4453147418 |  4453147591 |  4453147630 |  4453147513 |  4453147393 |  4453144052
  IPC                                |        1.11 |        1.06 |        0.79 |        1.05 |        0.22 |        0.40 |        1.55 |        0.06
  Time (ns)                          |  1484382490 |  1484382501 |  1484382473 |  1484382531 |  1484382544 |  1484382505 |  1484382465 |  1484381351
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   437000909 |   512777616 |   451992626 |   266927004 |   165465090 |   106987856 |   318207572 |    43244780
  num incorrect                      |    72894307 |    78437200 |   105356616 |    45197539 |    15254942 |    64379521 |     2646163 |    11689069
  misprediction rate                 |      14.30% |      13.27% |      18.90% |      14.48% |       8.44% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.75 |       16.59 |       30.04 |        9.66 |       15.62 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   560885245 |   556642125 |   491860237 |   525643104 |   113287710 |   210072085 |   528650687 |    23761816
    num misses                       |        1713 |          10 |         249 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2067330578 |  2119893399 |  1369473687 |  2198533652 |   338554988 |   809056982 |  3976332846 |    88558906
    num misses                       |     1094888 |    21320961 |     2468624 |     1414862 |     5754630 |     5568745 |      535873 |    21160511
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.70% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.51 |        0.70 |        0.30 |        5.89 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1096601 |    21320971 |     2468873 |     1414918 |     5754672 |     5568755 |      535916 |    21160514
    num misses                       |       34668 |     1880641 |      392268 |      223417 |     1561425 |     4427840 |      154275 |    10898668
    miss rate                        |       3.16% |       8.82% |      15.89% |      15.79% |      27.13% |      79.51% |      28.79% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.60 |        2.52 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   560885245 |   556642125 |   491860237 |   525643104 |   113287710 |   210072085 |   528650687 |    23761816
    num cache misses                 |     7309468 |      208317 |    14618608 |     1248671 |       86346 |       83258 |      358374 |      126067
    miss rate                        |       1.30% |       0.04% |       2.97% |       0.24% |       0.08% |       0.04% |       0.07% |       0.53%
    mpki                             |        1.48 |        0.04 |        4.17 |        0.27 |        0.09 |        0.05 |        0.05 |        0.50
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2067330578 |  2119893399 |  1369473687 |  2198533652 |   338554988 |   809056982 |  3976332846 |    88558906
    num cache misses                 |    19396223 |    68310818 |    17200113 |    13418239 |    39606331 |    12608914 |    36235165 |    28823494
    miss rate                        |       0.94% |       3.22% |       1.26% |       0.61% |      11.70% |       1.56% |       0.91% |      32.55%
    mpki                             |        3.92 |       14.45 |        4.90 |        2.87 |       40.56 |        7.16 |        5.24 |      115.29
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27022939 |    69228072 |    32984996 |    14738727 |    44468977 |    14833139 |    36621203 |    32876398
    num cache misses                 |     6460683 |    37445305 |     9927461 |     9015870 |    32489123 |    11098135 |    22264308 |    22832419
    miss rate                        |      23.91% |      54.09% |      30.10% |      61.17% |      73.06% |      74.82% |      60.80% |      69.45%
    mpki                             |        1.31 |        7.92 |        2.83 |        1.93 |       33.27 |        6.31 |        3.22 |       91.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6829251 |    38221029 |    11119663 |     9100857 |    37268484 |    13488219 |    22294550 |    26807755
    num cache misses                 |     4692547 |     6009886 |     4764819 |     8310241 |    24711337 |     8672628 |     8212698 |    20246990
    miss rate                        |      68.71% |      15.72% |      42.85% |      91.31% |      66.31% |      64.30% |      36.84% |      75.53%
    mpki                             |        0.95 |        1.27 |        1.36 |        1.78 |       25.31 |        4.93 |        1.19 |       80.99
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   122269231 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      164.77 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       54.76 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
