                                   | Core 0     
  Instructions                     |   499999953
  Cycles                           |  2672326849
  IPC                              |        0.19
  Time (ns)                        |   890775617
Branch predictor stats             |            
  num correct                      |   117334005
  num incorrect                    |    13097774
  misprediction rate               |      10.04%
  mpki                             |       26.20
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    42182723
    num misses                     |       31643
    miss rate                      |       0.08%
    mpki                           |        0.06
  D-TLB                            |            
    num accesses                   |   172899823
    num misses                     |     2618952
    miss rate                      |       1.51%
    mpki                           |        5.24
  L2 TLB                           |            
    num accesses                   |     2650595
    num misses                     |     2141586
    miss rate                      |      80.80%
    mpki                           |        4.28
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    42182723
    num cache misses               |      735409
    miss rate                      |       1.74%
    mpki                           |        1.47
  Cache L1-D                       |            
    num cache accesses             |   172899823
    num cache misses               |    14903009
    miss rate                      |       8.62%
    mpki                           |       29.81
  Cache L2                         |            
    num cache accesses             |    15670574
    num cache misses               |    15052014
    miss rate                      |      96.05%
    mpki                           |       30.10
  Cache L3                         |            
    num cache accesses             |    15084700
    num cache misses               |    14122265
    miss rate                      |      93.62%
    mpki                           |       28.24
DRAM summary                       |            
  num dram accesses                |    14200259
  average dram access latency (ns) |      104.26
  average dram queueing delay      |       19.22
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
