                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7       | Core 8      | Core 9      | Core 10      | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1695126674 |  15194535301 |   957622179 |  3568910540 |  4134017846 |  7354609554 |  2180767696 |  14612265433 |  6284821608 |  3463560525 |  11806178070 |  3218298492 |  1347427011 |   249999989 |  6572641853 |  9178556939
  Cycles                             |  8994915130 |   8994913500 |  8994914855 |  8994913527 |  8994913797 |  8994915043 |  8994913602 |   8994913500 |  8994913500 |  8994914073 |   8994913515 |  8994917617 |  8994914192 |  8994908064 |  8994913520 |  8994913500
  IPC                                |        0.19 |         1.69 |        0.11 |        0.40 |        0.46 |        0.82 |        0.24 |         1.62 |        0.70 |        0.39 |         1.31 |        0.36 |        0.15 |        0.03 |        0.73 |        1.02
  Time (ns)                          |  2998305043 |   2998304500 |  2998304952 |  2998304509 |  2998304599 |  2998305014 |  2998304534 |   2998304500 |  2998304500 |  2998304691 |   2998304505 |  2998305872 |  2998304731 |  2998302688 |  2998304507 |  2998304500
Branch predictor stats               |             |              |             |             |             |             |             |              |             |             |              |             |             |             |             |            
  num correct                        |    15372013 |    866633163 |   162056452 |   459665359 |     5391626 |   652255561 |   134609918 |   2696700705 |   342841414 |    63683078 |   1279730475 |   489734845 |   106777678 |    43244780 |  1004781442 |   404724155
  num incorrect                      |      102932 |    146583638 |    14947545 |   107288262 |       91370 |   108904413 |     4709129 |    183965505 |   237050441 |     9621813 |    195087948 |   105395308 |     8735312 |    11689069 |   257562652 |    22994717
  misprediction rate                 |       0.67% |       14.47% |       8.44% |      18.92% |       1.67% |      14.31% |       3.38% |        6.39% |      40.88% |      13.13% |       13.23% |      17.71% |       7.56% |      21.28% |      20.40% |       5.38%
  mpki                               |        0.06 |         9.65 |       15.61 |       30.06 |        0.02 |       14.81 |        2.16 |        12.59 |       37.72 |        2.78 |        16.52 |       32.75 |        6.48 |       46.76 |       39.19 |        2.51
TLB Summary                          |             |              |             |             |             |             |             |              |             |             |              |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |              |             |             |              |             |             |             |             |            
    num accesses                     |   149816486 |   1706711795 |   111125612 |   500366343 |   473517275 |   835308014 |   207237515 |   2396043972 |   514712149 |   329589226 |   1390626473 |   444587632 |   113238081 |    23761816 |   855119229 |   874473224
    num misses                       |           3 |           56 |          42 |         255 |           6 |        2502 |          22 |           39 |          52 |         110 |           10 |         584 |          42 |           3 |          19 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |              |             |             |              |             |             |             |             |            
    num accesses                     |   461493911 |   7138183194 |   332753349 |  1394151325 |  3092510464 |  3075294097 |   725428959 |   4762111434 |  1857300647 |  1762807967 |   5306598024 |  1248511421 |   370750562 |    88558906 |  2212399694 |  2792621299
    num misses                       |      823888 |      4611166 |     5686176 |     2488572 |   111658396 |     1620794 |     5822720 |           23 |      112864 |     3917191 |     53333839 |     6636141 |     1812825 |    21159958 |     9793413 |      892775
    miss rate                        |       0.18% |        0.06% |       1.71% |       0.18% |       3.61% |       0.05% |       0.80% |        0.00% |       0.01% |       0.22% |        1.01% |       0.53% |       0.49% |      23.89% |       0.44% |       0.03%
    mpki                             |        0.49 |         0.30 |        5.94 |        0.70 |       27.01 |        0.22 |        2.67 |         0.00 |        0.02 |        1.13 |         4.52 |        2.06 |        1.35 |       84.64 |        1.49 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |              |             |             |              |             |             |             |             |            
    num accesses                     |      823891 |      4611222 |     5686218 |     2488827 |   111658402 |     1623296 |     5822742 |           62 |      112916 |     3917301 |     53333849 |     6636725 |     1812867 |    21159961 |     9793432 |      892783
