                                   | Core 0    
  Instructions                     |   99999889
  Cycles                           |  178383025
  IPC                              |       0.56
  Time (ns)                        |   59461009
Branch predictor stats             |           
  num correct                      |   15709240
  num incorrect                    |    3021401
  misprediction rate               |     16.13%
  mpki                             |      30.21
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   14052046
    num misses                     |        246
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   38559708
    num misses                     |     195108
    miss rate                      |      0.51%
    mpki                           |       1.95
  L2 TLB                           |           
    num accesses                   |     195354
    num misses                     |      47495
    miss rate                      |     24.31%
    mpki                           |       0.47
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   14052046
    num cache misses               |     655847
    miss rate                      |      4.67%
    mpki                           |       6.56
  Cache L1-D                       |           
    num cache accesses             |   38559708
    num cache misses               |    1474668
    miss rate                      |      3.82%
    mpki                           |      14.75
  Cache L2                         |           
    num cache accesses             |    2237811
    num cache misses               |    1459925
    miss rate                      |     65.24%
    mpki                           |      14.60
  Cache L3                         |           
    num cache accesses             |    1567264
    num cache misses               |    1445270
    miss rate                      |     92.22%
    mpki                           |      14.45
DRAM summary                       |           
  num dram accesses                |    2874156
  average dram access latency (ns) |      52.19
  average dram queueing delay      |       2.18
Coherency Traffic                  |           
  num loads from dram              |     549688
  num loads from dram cache        |          0
  num loads from remote cache      |          0
