                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   669026693 |  1043622354 |   650309100 |   994195907 |  1538107844 |  6112971154 |   401187267 |  1253105928 |  1989128452 |  2198087578 |   635114523 |  2200739993 |   249999886 |  2176659223 |   983094226 |  1925331237
  Cycles                             |  2988023658 |  2988023400 |  2988023489 |  2988023555 |  2988024005 |  2988023400 |  2988024452 |  2988023400 |  2988023536 |  2988023401 |  2988024123 |  2988023400 |  2988019878 |  2988023400 |  2988024697 |  2988024035
  IPC                                |        0.22 |        0.35 |        0.22 |        0.33 |        0.51 |        2.05 |        0.13 |        0.42 |        0.67 |        0.74 |        0.21 |        0.74 |        0.08 |        0.73 |        0.33 |        0.64
  Time (ns)                          |   996007886 |   996007800 |   996007830 |   996007852 |   996008002 |   996007800 |   996008151 |   996007800 |   996007846 |   996007801 |   996008041 |   996007800 |   996006626 |   996007800 |   996008233 |   996008012
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    35692019 |   134549301 |    39796063 |    22909474 |   231706941 |   281498592 |     7405480 |     1639236 |   107928202 |   193802295 |    19157636 |   176967402 |    34399075 |   124321775 |    17837883 |   209972593
  num incorrect                      |      834959 |    31487125 |     1505798 |      408604 |    26143646 |     2340713 |    10354183 |       27780 |    75313216 |    32340542 |     9226488 |    29717018 |     4720676 |    21085928 |     2621803 |    31898906
  misprediction rate                 |       2.29% |      18.96% |       3.65% |       1.75% |      10.14% |       0.82% |      58.30% |       1.67% |      41.10% |      14.30% |      32.51% |      14.38% |      12.07% |      14.50% |      12.81% |      13.19%
  mpki                               |        1.25 |       30.17 |        2.32 |        0.41 |       17.00 |        0.38 |       25.81 |        0.02 |       37.86 |       14.71 |       14.53 |       13.50 |       18.88 |        9.69 |        2.67 |       16.57
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    66962451 |   146145539 |    61946379 |    88871060 |   246430076 |   467663429 |    43588902 |   143518600 |   162134145 |   249305532 |    49272454 |   322399737 |    43801034 |   244642108 |    93504133 |   226438034
    num misses                       |          47 |         145 |          22 |           4 |        9555 |          43 |          14 |           6 |          52 |         816 |           3 |          65 |          84 |          56 |          71 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
