                                   | Core 0    
  Instructions                     |  499999943
  Cycles                           |  378176495
  IPC                              |       1.32
  Time (ns)                        |  126058832
Branch predictor stats             |           
  num correct                      |   67109844
  num incorrect                    |    6480908
  misprediction rate               |      8.81%
  mpki                             |      12.96
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   54069740
    num misses                     |        139
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  190404465
    num misses                     |     135822
    miss rate                      |      0.07%
    mpki                           |       0.27
  L2 TLB                           |           
    num accesses                   |     135961
    num misses                     |      11050
    miss rate                      |      8.13%
    mpki                           |       0.02
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   54069740
    num cache misses               |     180317
    miss rate                      |      0.33%
    mpki                           |       0.36
  Cache L1-D                       |           
    num cache accesses             |  190404465
    num cache misses               |   13638041
    miss rate                      |      7.16%
    mpki                           |      27.28
  Cache L2                         |           
    num cache accesses             |   13960228
    num cache misses               |    5413959
    miss rate                      |     38.78%
    mpki                           |      10.83
  Cache L3                         |           
    num cache accesses             |    5557125
    num cache misses               |    2078903
    miss rate                      |     37.41%
    mpki                           |       4.16
DRAM summary                       |           
  num dram accesses                |    2348753
  average dram access latency (ns) |      59.87
  average dram queueing delay      |       4.86
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
