                                   | Core 0    
  Instructions                     |  499999881
  Cycles                           |  488641819
  IPC                              |       1.02
  Time (ns)                        |  162880606
Branch predictor stats             |           
  num correct                      |    6483488
  num incorrect                    |      51928
  misprediction rate               |      0.79%
  mpki                             |       0.10
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   44416735
    num misses                     |         25
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  251401516
    num misses                     |    4598213
    miss rate                      |      1.83%
    mpki                           |       9.20
  L2 TLB                           |           
    num accesses                   |    4598238
    num misses                     |    2797128
    miss rate                      |     60.83%
    mpki                           |       5.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   44416735
    num cache misses               |     202229
    miss rate                      |      0.46%
    mpki                           |       0.40
  Cache L1-D                       |           
    num cache accesses             |  251401516
    num cache misses               |   14669661
    miss rate                      |      5.84%
    mpki                           |      29.34
  Cache L2                         |           
    num cache accesses             |   16138698
    num cache misses               |   13127349
    miss rate                      |     81.34%
    mpki                           |      26.25
  Cache L3                         |           
    num cache accesses             |   14394157
    num cache misses               |    4990380
    miss rate                      |     34.67%
    mpki                           |       9.98
DRAM summary                       |           
  num dram accesses                |    6297480
  average dram access latency (ns) |      51.11
  average dram queueing delay      |       1.10
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
