                                   | Core 0    
  Instructions                     |  249999958
  Cycles                           |  407422962
  IPC                              |       0.61
  Time (ns)                        |  135807654
Branch predictor stats             |           
  num correct                      |   27117041
  num incorrect                    |    4135684
  misprediction rate               |     13.23%
  mpki                             |      16.54
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   29456652
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  112368416
    num misses                     |    1122262
    miss rate                      |      1.00%
    mpki                           |       4.49
  L2 TLB                           |           
    num accesses                   |    1122272
    num misses                     |      99175
    miss rate                      |      8.84%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   29456652
    num cache misses               |      23734
    miss rate                      |      0.08%
    mpki                           |       0.09
  Cache L1-D                       |           
    num cache accesses             |  112368416
    num cache misses               |    3605370
    miss rate                      |      3.21%
    mpki                           |      14.42
  Cache L2                         |           
    num cache accesses             |    3708634
    num cache misses               |    2568985
    miss rate                      |     69.27%
    mpki                           |      10.28
  Cache L3                         |           
    num cache accesses             |    2652009
    num cache misses               |    2031749
    miss rate                      |     76.61%
    mpki                           |       8.13
DRAM summary                       |           
  num dram accesses                |    2732458
  average dram access latency (ns) |     122.86
  average dram queueing delay      |      37.82
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
