                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   776582319 |   249999981 |   390411157 |  2537914258 |  1612226528 |   879361139 |  5799244293 |  3224142418
  Cycles                             |  2793106460 |  2793105552 |  2793106577 |  2793106459 |  2793106870 |  2793106805 |  2793106459 |  2793106970
  IPC                                |        0.28 |        0.09 |        0.14 |        0.91 |        0.58 |        0.31 |        2.08 |        1.15
  Time (ns)                          |   931035487 |   931035184 |   931035526 |   931035487 |   931035624 |   931035602 |   931035487 |   931035657
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7050858 |    58565837 |    64407791 |   387796477 |     2106134 |    54101663 |   267054991 |   259231944
  num incorrect                      |       47234 |     6500447 |     4071087 |    99532130 |       35692 |     1892292 |     2221685 |    43546189
  misprediction rate                 |       0.67% |       9.99% |       5.95% |      20.42% |       1.67% |       3.38% |       0.83% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.43 |       39.22 |        0.02 |        2.15 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    68635315 |    21135842 |    65127994 |   330234930 |   184657128 |    83680723 |   443665065 |   472288656
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   211539499 |    86633855 |   119913624 |   854242255 |  1206083155 |   292468533 |  3337076026 |  1545732657
    num misses                       |      378179 |     1331648 |      142109 |     3785559 |    43668259 |     2381530 |      449679 |     8623184
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.62% |       0.81% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       27.09 |        2.71 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      378182 |     1349089 |      142113 |     3785578 |    43668265 |     2381552 |      449722 |     8623249
    num misses                       |      377899 |     1140462 |      142113 |      792083 |    31208869 |      221331 |      129289 |       54909
    miss rate                        |      99.93% |      84.54% |     100.00% |      20.92% |      71.47% |       9.29% |      28.75% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.36 |        0.25 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    68635315 |    21135842 |    65127994 |   330234930 |   184657128 |    83680723 |   443665065 |   472288656
    num cache misses                 |      559317 |      417170 |       13030 |     1682615 |     1076039 |      631411 |      400410 |    15888062
    miss rate                        |       0.81% |       1.97% |       0.02% |       0.51% |       0.58% |       0.75% |       0.09% |       3.36%
    mpki                             |        0.72 |        1.67 |        0.03 |        0.66 |        0.67 |        0.72 |        0.07 |        4.93
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   211539499 |    86633855 |   119913624 |   854242255 |  1206083155 |   292468533 |  3337076026 |  1545732657
    num cache misses                 |    39954606 |     7475892 |     9098952 |     3482071 |    13364508 |    17082141 |    31368157 |    52281724
    miss rate                        |      18.89% |       8.63% |       7.59% |       0.41% |       1.11% |       5.84% |       0.94% |       3.38%
    mpki                             |       51.45 |       29.90 |       23.31 |        1.37 |        8.29 |       19.43 |        5.41 |       16.22
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    40516298 |     7916304 |    12303366 |     5766050 |    14497627 |    19237831 |    31772201 |    68237312
    num cache misses                 |    26580325 |     7583747 |     9111982 |     2332228 |    10556846 |     9291511 |    21960175 |    11698390
    miss rate                        |      65.60% |      95.80% |      74.06% |      40.45% |      72.82% |      48.30% |      69.12% |      17.14%
    mpki                             |       34.23 |       30.33 |       23.34 |        0.92 |        6.55 |       10.57 |        3.79 |        3.63
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26582700 |     7607565 |    12303366 |     2943112 |    10614177 |    10877063 |    21963861 |    11775666
    num cache misses                 |    24437865 |     6979879 |     9098178 |      877355 |     9604674 |     6098722 |      882862 |     1131300
    miss rate                        |      91.93% |      91.75% |      73.95% |      29.81% |      90.49% |      56.07% |       4.02% |       9.61%
    mpki                             |       31.47 |       27.92 |       23.30 |        0.35 |        5.96 |        6.94 |        0.15 |        0.35
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    87344891 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      231.94 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      121.93 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
