                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1958779814 |   6396329467 |   7650088465 |   3207670222 |   4035229774 |    249999989 |  18968480988 |   4993507843 |    832023741 |   1254177691 |   5404374957 |    864504138 |   3466856822 |   1238685214 |   4220279736 |   2124821785
  Cycles                             |  10554753392 |  10554752465 |  10554752699 |  10554752458 |  10554752680 |  10554734902 |  10554752490 |  10554753261 |  10554753013 |  10554752932 |  10554752532 |  10554753116 |  10554753262 |  10554752710 |  10554752678 |  10554753457
  IPC                                |         0.19 |         0.61 |         0.72 |         0.30 |         0.38 |         0.02 |         1.80 |         0.47 |         0.08 |         0.12 |         0.51 |         0.08 |         0.33 |         0.12 |         0.40 |         0.20
  Time (ns)                          |   3518251131 |   3518250822 |   3518250900 |   3518250819 |   3518250893 |   3518244967 |   3518250830 |   3518251087 |   3518251004 |   3518250977 |   3518250844 |   3518251039 |   3518251087 |   3518250903 |   3518250893 |   3518251152
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     64623867 |    294548880 |   1169653333 |     73793244 |    245315971 |     43244780 |   3500641713 |     91942401 |    135480111 |     99407939 |    586212748 |    118869811 |    527649237 |     23930038 |      5503872 |    131304494
  num incorrect                      |     30366837 |      2449741 |    299728056 |      1315733 |    147617950 |     11689069 |    238808743 |     13989241 |      8702537 |      8129004 |     89475382 |     16330790 |    113478075 |     32893666 |        93273 |      4516430
  misprediction rate                 |       31.97% |        0.82% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.21% |        6.04% |        7.56% |       13.24% |       12.08% |       17.70% |       57.89% |        1.67% |        3.33%
  mpki                               |        15.50 |         0.38 |        39.18 |         0.41 |        36.58 |        46.76 |        12.59 |         2.80 |        10.46 |         6.48 |        16.56 |        18.89 |        32.73 |        26.56 |         0.02 |         2.13
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    154570369 |    489344963 |    995277053 |    286859364 |    481684943 |     23761816 |   3110352367 |    474953549 |    138324212 |    105072874 |    636521238 |    151484603 |    478764034 |    136044875 |    483398600 |    201912599
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          135 |            4 |           42 |           10 |          105 |          622 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    853750329 |   3680658319 |   2575148496 |   1260924970 |   1855165082 |     88558906 |   6181788959 |   2538189545 |    255169017 |    345299484 |   2427813522 |    402835794 |   1344931859 |    463188975 |   3157037407 |    704633456
    num misses                       |       881936 |       495680 |     11394902 |       671015 |     12767119 |     21159681 |           23 |      5612279 |       298454 |      1685631 |     24459812 |     15683602 |      7144573 |      3286731 |    113897745 |      5680289
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.89% |        0.53% |        0.71% |        3.61% |        0.81%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.12 |         0.36 |         1.34 |         4.53 |        18.14 |         2.06 |         2.65 |        26.99 |         2.67
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       881939 |       495723 |     11394921 |       671019 |     12767129 |     21159684 |           62 |      5612414 |       298458 |      1685673 |     24459822 |     15683707 |      7145195 |      3286745 |    113897751 |      5680311
    num misses                       |       600248 |       142707 |      2386668 |       350764 |     10151524 |     10898263 |           62 |        76806 |       298458 |       523666 |      2168104 |      4703399 |       688146 |      3286707 |     81229176 |       547626
    miss rate                        |       68.06% |       28.79% |       20.95% |       52.27% |       79.51% |       51.50% |      100.00% |        1.37% |      100.00% |       31.07% |        8.86% |       29.99% |        9.63% |      100.00% |       71.32% |        9.64%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.44 |         0.20 |         2.65 |        19.25 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    154570369 |    489344963 |    995277053 |    286859364 |    481684943 |     23761816 |   3110352367 |    474953549 |    138324212 |    105072874 |    636521238 |    151484603 |    478764034 |    136044875 |    483398600 |    201912599
    num cache misses                 |        59501 |       238709 |      3599583 |        95144 |       107249 |        55285 |     29362406 |       109553 |         6129 |       105630 |       116790 |      1805100 |     27300023 |        26275 |       433501 |       263207
    miss rate                        |        0.04% |        0.05% |        0.36% |        0.03% |        0.02% |        0.23% |        0.94% |        0.02% |        0.00% |        0.10% |        0.02% |        1.19% |        5.70% |        0.02% |        0.09% |        0.13%
    mpki                             |         0.03 |         0.04 |         0.47 |         0.03 |         0.03 |         0.22 |         1.55 |         0.02 |         0.01 |         0.08 |         0.02 |         2.09 |         7.87 |         0.02 |         0.10 |         0.12
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    853750329 |   3680658319 |   2575148496 |   1260924970 |   1855165082 |     88558906 |   6181788959 |   2538189545 |    255169017 |    345299484 |   2427813522 |    402835794 |   1344931859 |    463188975 |   3157037407 |    704633456
    num cache misses                 |     43327135 |     33298481 |      9847295 |     32565331 |     28562331 |     28773625 |       237511 |     38911337 |     19097186 |     18393253 |     77834684 |     22383738 |     30183532 |     36177602 |     34511074 |     40321265
    miss rate                        |        5.07% |        0.90% |        0.38% |        2.58% |        1.54% |       32.49% |        0.00% |        1.53% |        7.48% |        5.33% |        3.21% |        5.56% |        2.24% |        7.81% |        1.09% |        5.72%
    mpki                             |        22.12 |         5.21 |         1.29 |        10.15 |         7.08 |       115.09 |         0.01 |         7.79 |        22.95 |        14.67 |        14.40 |        25.89 |         8.71 |        29.21 |         8.18 |        18.98
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     46430031 |     33634296 |     15620543 |     32702872 |     30993568 |     32581508 |     29632957 |     40870572 |     26150502 |     18662289 |     78729167 |     28826104 |     58914652 |     40792926 |     34949767 |     43532091
    num cache misses                 |     38492200 |     18605907 |      4042297 |     22284522 |     18983252 |     20432592 |       692548 |      8226334 |     19103315 |     15693317 |     30675349 |     18391827 |     21939231 |     36203611 |     23247539 |     11987673
    miss rate                        |       82.90% |       55.32% |       25.88% |       68.14% |       61.25% |       62.71% |        2.34% |       20.13% |       73.05% |       84.09% |       38.96% |       63.80% |       37.24% |       88.75% |       66.52% |       27.54%
    mpki                             |        19.65 |         2.91 |         0.53 |         6.95 |         4.70 |        81.73 |         0.04 |         1.65 |        22.96 |        12.51 |         5.68 |        21.27 |         6.33 |        29.23 |         5.51 |         5.64
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     41535595 |     18724554 |      6263584 |     22342187 |     22160472 |     24255693 |       725588 |     10101521 |     26150502 |     15871697 |     31635631 |     23048863 |     23377705 |     40792660 |     23253359 |     14965798
    num cache misses                 |     38405100 |     15485810 |      3831347 |     22173822 |      7959306 |     17698685 |       692347 |      6785933 |     19094529 |     15315578 |     10189180 |     15552753 |      8249446 |     36179775 |     22203674 |     11496021
    miss rate                        |       92.46% |       82.70% |       61.17% |       99.25% |       35.92% |       72.97% |       95.42% |       67.18% |       73.02% |       96.50% |       32.21% |       67.48% |       35.29% |       88.69% |       95.49% |       76.82%
    mpki                             |        19.61 |         2.42 |         0.50 |         6.91 |         1.97 |        70.79 |         0.04 |         1.36 |        22.95 |        12.21 |         1.89 |        17.99 |         2.38 |        29.21 |         5.26 |         5.41
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    339802944 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       439.55 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       329.54 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
