                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  650199820
  IPC                              |       0.38
  Time (ns)                        |  216733274
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461075
    miss rate                      |      1.69%
    mpki                           |       5.84
  L2 TLB                           |           
    num accesses                   |    1461117
    num misses                     |     397213
    miss rate                      |     27.19%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31442
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10031785
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   10721646
    num cache misses               |    8887032
    miss rate                      |     82.89%
    mpki                           |      35.55
  Cache L3                         |           
    num cache accesses             |    9545791
    num cache misses               |    4115272
    miss rate                      |     43.11%
    mpki                           |      16.46
DRAM summary                       |           
  num dram accesses                |    5588823
  average dram access latency (ns) |     115.70
  average dram queueing delay      |      30.66
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
