                                   | Core 0    
  Instructions                     |   99999917
  Cycles                           |  832433959
  IPC                              |       0.12
  Time (ns)                        |  277477987
Branch predictor stats             |           
  num correct                      |   16987764
  num incorrect                    |    4886023
  misprediction rate               |     22.34%
  mpki                             |      48.86
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    9678072
    num misses                     |          3
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35503726
    num misses                     |    8311812
    miss rate                      |     23.41%
    mpki                           |      83.12
  L2 TLB                           |           
    num accesses                   |    8311815
    num misses                     |    4149385
    miss rate                      |     49.92%
    mpki                           |      41.49
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    9678072
    num cache misses               |      73523
    miss rate                      |      0.76%
    mpki                           |       0.74
  Cache L1-D                       |           
    num cache accesses             |   35503726
    num cache misses               |   11422618
    miss rate                      |     32.17%
    mpki                           |     114.23
  Cache L2                         |           
    num cache accesses             |   13024132
    num cache misses               |    9694328
    miss rate                      |     74.43%
    mpki                           |      96.94
  Cache L3                         |           
    num cache accesses             |   11235643
    num cache misses               |    6526695
    miss rate                      |     58.09%
    mpki                           |      65.27
DRAM summary                       |           
  num dram accesses                |    8191861
  average dram access latency (ns) |      70.83
  average dram queueing delay      |       5.81
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
